time,intruder_id,tau_horiz,tau_vert,tau_min,cpa_dist_ft,range_ft,rel_alt_ft
0,2,28.13035514148449,inf,28.13035514148449,8.272353275421157,1649.870497095416,111.636
0,3,434.9733211603372,inf,434.9733211603372,6406.266090230899,16178.57938286766,282.64599999999996
0,4,413.2312514767802,inf,413.2312514767802,3526.334137009981,22382.453447172105,260.606
0,5,13.091754954426007,inf,13.091754954426007,211.9275103091344,538.8148915975601,218.46599999999998
0,7,inf,29.0342593148137,29.0342593148137,378.10414755599254,378.10414755599254,-483.914
0,8,inf,13.29477410451791,13.29477410451791,613.7707028833112,613.7707028833112,-221.584
0,9,inf,29.0342593148137,29.0342593148137,176.94595276721023,176.94595276721023,-483.914
0,460,inf,31.229615407691846,31.229615407691846,688.1320108597693,688.1320108597693,-520.504
0,462,671.4960235551864,inf,671.4960235551864,9285.199661524697,19431.498436461425,291.54600000000005
0,464,565.3133675942935,inf,565.3133675942935,9226.570737113465,35737.77054881089,308.336
0,465,1084.2195852615837,inf,1084.2195852615837,11630.67438053831,39675.06780501555,240.53599999999997
0,466,inf,30.230035399292014,30.230035399292014,542.8951153526675,542.8951153526675,-503.84400000000005
0,467,inf,31.229615407691846,31.229615407691846,386.91615051509723,386.91615051509723,-520.504
0,468,5.732670230892098,30.230035399292014,5.732670230892098,49.96232514148971,183.90113763645968,-503.84400000000005
0,469,inf,29.0342593148137,29.0342593148137,771.1008706651894,771.1008706651894,-483.914
0,20,1459.0809470252502,0.7940841183176336,0.7940841183176336,7119.422956994885,20906.750021208914,-13.235
0,21,526.5358868667474,inf,526.5358868667474,7470.888343422384,34438.91414641832,305.096
0,22,519.2942275257534,inf,519.2942275257534,63.62727753855751,28734.38465394804,279.076
0,24,399.2810949041214,inf,399.2810949041214,2897.6990809787444,30416.59667686286,255.23600000000002
0,27,inf,30.03383932321353,30.03383932321353,153.79021548238129,153.79021548238129,-500.57399999999996
0,28,inf,30.230035399292014,30.230035399292014,562.0730828304905,562.0730828304905,-503.84400000000005
0,29,97.59915791375046,0.7486050278994422,0.7486050278994422,592.74462825747,1438.8496807465042,-12.477000000000004
0,30,527.6720086392995,inf,527.6720086392995,8444.64882827391,40138.90480304609,279.78599999999994
0,31,428.7306353730346,inf,428.7306353730346,810.2778119309874,37573.29436321077,156.016
0,32,574.6981063723654,inf,574.6981063723654,8647.290053792804,29840.425372715687,262.14599999999996
0,34,inf,21.247015059698807,21.247015059698807,25.456847259398568,25.456847259398568,-354.124
0,35,inf,30.230035399292014,30.230035399292014,306.9057765731895,306.9057765731895,-503.84400000000005
0,36,inf,30.230035399292014,30.230035399292014,81.96186355176339,81.96186355176339,-503.84400000000005
0,38,49.82939027824922,inf,49.82939027824922,34.74746073322732,1326.0043600917843,79.27599999999998
0,39,678.859096815617,inf,678.859096815617,10647.9856864431,45950.24560611351,179.96599999999998
0,40,21.40323736175383,inf,21.40323736175383,487.131408675313,1805.2227561485156,292.03599999999994
0,41,238.94656381036756,inf,238.94656381036756,3624.044496475034,16002.870528907277,210.21599999999998
0,43,32.62653625832733,30.230035399292014,30.230035399292014,541.3749143235941,732.0452116496472,-503.84400000000005
0,44,inf,30.230035399292014,30.230035399292014,212.7605026448215,212.7605026448215,-503.84400000000005
1,2,27.410489137645733,inf,27.410489137645733,8.871167797933715,1607.6449289017303,128.583
1,3,433.79902873956087,inf,433.79902873956087,6389.50494671231,16134.591565967818,298.983
1,4,412.48999582408186,inf,412.48999582408186,3519.9911774777,22342.305705448693,277.373
1,5,12.237918842905453,inf,12.237918842905453,199.494401814926,502.87638626743757,235.28300000000002
1,7,inf,29.03383932321353,29.03383932321353,378.10423474428694,378.10423474428694,-483.907
1,8,inf,11.423591528169435,11.423591528169435,625.975695443871,625.975695443871,-190.397
1,9,inf,29.03383932321353,29.03383932321353,176.94699202940973,176.94699202940973,-483.907
1,460,inf,31.22979540409192,31.22979540409192,688.1320638631363,688.1320638631363,-520.5070000000001
1,462,670.5496418808161,inf,670.5496418808161,9271.621990359747,19404.540747055045,307.963
1,464,564.3360831607013,inf,564.3360831607013,9210.99491373752,35676.833307886154,325.08299999999997
1,465,1082.9472047684558,inf,1082.9472047684558,11616.771695935564,39625.94412180023,256.983
1,466,inf,30.229615407691842,30.229615407691842,542.8967140952439,542.8967140952439,-503.837
1,467,inf,31.22979540409192,31.22979540409192,386.91618926409404,386.91618926409404,-520.5070000000001
1,468,5.7326680956834055,30.229615407691842,5.7326680956834055,49.962354892139494,183.90105372683226,-503.837
1,469,99.17256028168872,29.03383932321353,29.03383932321353,672.4268928057778,771.0589537289723,-483.907
1,20,1456.963433247669,inf,1456.963433247669,7108.6263767362025,20876.609001399804,3.5109999999999957
1,21,525.6481501621851,inf,525.6481501621851,7458.067726840687,34380.906490852176,321.743
1,22,517.9857881242465,inf,517.9857881242465,63.62512575262611,28661.98372755068,296.013
1,24,398.4775226975884,inf,398.4775226975884,2892.424783496718,30355.327006337237,271.883
1,27,inf,30.034019319613606,30.034019319613606,153.7902776233897,153.7902776233897,-500.577
1,28,inf,30.229615407691842,30.229615407691842,562.0745771434339,562.0745771434339,-503.837
1,29,95.57000079797484,inf,95.57000079797484,582.248498441317,1407.8018673183765,4.018000000000001
1,30,526.6999707054567,inf,526.6999707054567,8428.993225211123,40064.98402371815,296.383
1,31,427.91629752333694,inf,427.91629752333694,809.8227807926564,37501.90356235756,172.313
1,32,572.9297393050899,inf,572.9297393050899,8621.111260581665,29748.453117597786,278.513
1,34,inf,21.247195056098878,21.247195056098878,25.45708469092819,25.45708469092819,-354.127
1,35,inf,31.22979540409192,31.22979540409192,306.90704405601645,306.90704405601645,-520.5070000000001
1,36,inf,30.229615407691842,30.229615407691842,81.96192648196345,81.96192648196345,-503.837
1,38,49.45388899947004,inf,49.45388899947004,35.52579852421026,1316.0018416394105,96.023
1,39,677.898911811032,inf,677.898911811032,10632.690230767521,45885.31047665748,196.683
1,40,19.932108086071157,inf,19.932108086071157,489.88115226729843,1669.010403243415,309.363
1,41,237.93758844724644,inf,237.93758844724644,3607.7314925764526,15935.955890131887,227.063
1,43,32.62653077406882,30.229615407691842,30.229615407691842,541.3748314905449,732.045152962779,-503.837
1,44,inf,30.229615407691842,30.229615407691842,212.7605347876034,212.7605347876034,-503.837
2,2,37.21352390719472,inf,37.21352390719472,550.0387381948449,1565.4198230891454,145.279
2,3,272.91987738703364,inf,272.91987738703364,2207.707572042589,16090.60095197211,315.239
2,4,452.508351844471,inf,452.508351844471,6086.588631350618,22302.156695039153,293.939
2,5,23.049408925014408,inf,23.049408925014408,165.88061992620888,466.9477743237417,251.86899999999997
2,7,inf,29.034079318413628,29.034079318413628,378.1043282996967,378.1043282996967,-483.911
2,8,inf,8.42365152696946,8.42365152696946,651.1999058393887,651.1999058393887,-140.397
2,9,11.089748247428643,29.034079318413628,11.089748247428643,132.1357298465963,176.94459389757165,-483.911
2,460,inf,31.23003539929201,31.23003539929201,688.1340285991807,688.1340285991807,-520.511
2,462,444.4504660812592,inf,444.4504660812592,962.8074924744436,19377.579961702424,324.509
2,464,797.7155634060404,inf,797.7155634060404,2536.3250647462396,35554.96603711823,341.429
2,465,663.1957864301945,inf,663.1957864301945,8356.129681570046,39576.81701396708,273.669
2,466,inf,30.22985540289194,30.22985540289194,542.90066606646,542.90066606646,-503.841
2,467,inf,31.23003539929201,31.23003539929201,386.91838488448053,386.91838488448053,-520.511
2,468,8.698643614571765,30.22985540289194,8.698643614571765,86.92296973160839,183.90031574126266,-503.841
2,469,25.33172601652142,29.034079318413628,25.33172601652142,222.92324352808384,770.9727167347288,-483.911
2,20,593.6561534471649,inf,593.6561534471649,8356.033958860497,20846.467050703322,20.356
2,21,791.8652890465571,inf,791.8652890465571,5885.895649599039,34322.901320566,338.509
2,22,400.60921253253,inf,400.60921253253,6556.922982149538,28589.581348226988,312.759
2,24,441.84900692693486,inf,441.84900692693486,6271.435474508145,30232.784819536766,288.779
2,27,inf,30.034259314813703,30.034259314813703,153.7886508826715,153.7886508826715,-500.581
2,28,inf,30.22985540289194,30.22985540289194,562.078412962851,562.078412962851,-503.841
2,29,40.080611764353414,inf,40.080611764353414,665.6973702735655,1376.7580536054893,20.528
2,30,441.3957068255928,inf,441.3957068255928,724.2101937484788,39991.06090086016,313.189
2,31,516.853567552457,inf,516.853567552457,7853.971316869456,37430.51996347183,188.519
2,32,480.77016007788495,inf,480.77016007788495,2498.903166240657,29702.464897620466,295.139
2,34,inf,21.247435051298975,21.247435051298975,25.456944596226176,25.456944596226176,-354.13100000000003
2,35,inf,31.23003539929201,31.23003539929201,306.90971666663864,306.90971666663864,-520.511
2,36,inf,30.22985540289194,30.22985540289194,81.96430773765427,81.96430773765427,-503.841
2,38,127.47870606172172,inf,127.47870606172172,1092.156141950043,1306.0001646762494,112.689
2,39,561.985132685783,inf,561.985132685783,1360.1897233850716,45820.37291360769,213.41899999999998
2,40,22.408112014697018,inf,22.408112014697018,156.6888476850034,1601.3328487259625,326.319
2,41,315.26602416465744,inf,315.26602416465744,164.37815054792506,15869.044465512861,244.06900000000002
2,43,inf,30.22985540289194,30.22985540289194,732.0468749041928,732.0468749041928,-503.841
2,44,inf,30.22985540289194,30.22985540289194,212.76280506287864,212.76280506287864,-503.841
3,2,25.375351282397556,inf,25.375351282397556,49.12637000632144,1523.1704872300968,172.696
3,3,431.45029724956544,inf,431.45029724956544,6355.981269502682,16046.612235482393,331.766
3,4,411.0074362847788,inf,411.0074362847788,3507.3007598402833,22262.009070867512,310.61600000000004
3,5,10.531787358195972,inf,10.531787358195972,174.6296301331941,431.02700058043706,268.60600000000005
3,7,inf,29.0342593148137,29.0342593148137,378.104415852794,378.104415852794,-483.914
3,8,inf,6.556608867822643,6.556608867822643,664.3529543166107,664.3529543166107,-109.279
3,9,inf,28.390472190556185,28.390472190556185,176.9445988335672,176.9445988335672,-473.18399999999997
3,460,inf,30.23003539929201,30.23003539929201,688.1340818241853,688.1340818241853,-503.844
3,462,668.6566378046673,inf,668.6566378046673,9244.463147408425,19350.621600209226,341.06600000000003
3,464,561.4649946771171,inf,561.4649946771171,9165.310577504959,35494.03030676337,358.06600000000003
3,465,1080.1202051172047,inf,1080.1202051172047,11586.69300650268,39527.68945363599,290.48600000000005
3,466,inf,30.23003539929201,30.23003539929201,542.9022648866916,542.9022648866916,-503.844
3,467,inf,31.229615407691846,31.229615407691846,386.9184237954218,386.9184237954218,-520.504
3,468,5.732622801896034,30.23003539929201,5.732622801896034,49.959981134502634,183.9002314802554,-503.844
3,469,inf,28.390472190556185,28.390472190556185,770.8466960240632,770.8466960240632,-473.18399999999997
3,20,1450.604705887719,inf,1450.604705887719,7076.415782659042,20786.18475608827,37.257
3,21,523.8727526260304,inf,523.8727526260304,7432.430045968249,34264.89350607096,355.096
3,22,516.6615647242654,inf,516.6615647242654,63.624995732057755,28589.581435780172,329.42600000000004
3,24,396.86231877790044,inf,396.86231877790044,2882.0871850936824,30232.784739795286,305.446
3,27,inf,29.0342593148137,29.0342593148137,153.7887132844183,153.7887132844183,-483.914
3,28,inf,30.23003539929201,30.23003539929201,562.0800845127052,562.0800845127052,-503.844
3,29,93.54191895364062,inf,93.54191895364062,571.743580159093,1376.758138537434,37.195
3,30,524.7558288268339,inf,524.7558288268339,8397.680073614218,39917.14012206459,330.076
3,31,426.2877454168161,inf,426.2877454168161,808.9079263338682,37359.132864947715,204.826
3,32,572.0462088765782,inf,572.0462088765782,8607.951746964547,29702.464866500115,311.80600000000004
3,34,inf,20.24743505129897,20.24743505129897,25.45703106729555,25.45703106729555,-337.464
3,35,inf,31.229615407691846,31.229615407691846,306.9106519192365,306.9106519192365,-520.504
3,36,inf,30.23003539929201,30.23003539929201,81.96530062427591,81.96530062427591,-503.844
3,38,48.70495897182852,inf,48.70495897182852,37.07822842670818,1295.999295673685,129.33599999999998
3,39,676.9386985441079,inf,676.9386985441079,10617.394455952788,45820.37289947901,230.08599999999998
3,40,19.207688141789966,inf,19.207688141789966,491.24546785606134,1601.3327634179739,342.98600000000005
3,41,235.9317689245197,inf,235.9317689245197,3575.2754856937586,15802.1310757853,261.076
3,43,32.6266836998793,30.23003539929201,30.23003539929201,541.3771446510849,732.0468159719276,-503.844
3,44,inf,30.23003539929201,30.23003539929201,212.76283733987165,212.76283733987165,-503.844
