time,intruder_id,tau_horiz,tau_vert,tau_min,cpa_dist_ft,range_ft,rel_alt_ft
0,2,52.114948882345345,inf,52.114948882345345,4.547473508864641e-13,3648.0585093054174,0
0,3,52.114948882345345,inf,52.114948882345345,4.547473508864641e-13,3648.0585093054174,-50
0,4,52.114948882345345,inf,52.114948882345345,4.547473508864641e-13,3648.0585093054174,50
0,5,60.64236810084181,inf,60.64236810084181,1475.67066525111,3935.217249352101,0
0,6,60.64236810084181,inf,60.64236810084181,1475.67066525111,3935.217249352101,0
0,7,26.057474441205823,inf,26.057474441205823,2.2737367544323206e-13,1824.0292546550293,0
1,2,51.114341863825956,inf,51.114341863825956,0.0,3578.0157859282685,2
1,3,51.114341863825956,inf,51.114341863825956,0.0,3578.0157859282685,-50
1,4,51.114341863825956,inf,51.114341863825956,0.0,3578.0157859282685,50
1,5,59.80867144891176,inf,59.80867144891176,1475.6688688654228,3870.3740872027397,0
1,6,59.80867144891176,inf,59.80867144891176,1475.6688688654228,3870.3740872027397,0
1,7,25.056867422653283,inf,25.056867422653283,2.2737367544323206e-13,1753.9865312755596,0
2,2,50.11373484527341,inf,50.11373484527341,0.0,3507.9730625487987,4
2,3,50.11373484527341,inf,50.11373484527341,0.0,3507.9730625487987,-50
2,4,50.11373484527341,inf,50.11373484527341,0.0,3507.9730625487987,50
2,5,58.98164010275128,inf,58.98164010275128,1475.6670724755925,3805.71521745344,0
2,6,58.98164010275128,inf,58.98164010275128,1475.6670724755925,3805.71521745344,0
2,7,24.05626040406759,inf,24.05626040406759,2.2737367544323206e-13,1683.9438078937692,0
3,2,49.11312782672087,inf,49.11312782672087,0.0,3437.930339169329,6
3,3,49.11312782672087,inf,49.11312782672087,0.0,3437.930339169329,-50
3,4,49.11312782672087,inf,49.11312782672087,0.0,3437.930339169329,50
3,5,58.16168144949971,inf,58.16168144949971,1475.6652760816198,3741.2501953242822,0
3,6,58.16168144949971,inf,58.16168144949971,1475.6652760816198,3741.2501953242822,0
3,7,23.0556533855482,inf,23.0556533855482,2.2737367544323206e-13,1613.9010845166201,0
4,2,48.11252080820148,inf,48.11252080820148,4.547473508864641e-13,3367.8876157921795,8
4,3,48.11252080820148,inf,48.11252080820148,4.547473508864641e-13,3367.8876157921795,-50
4,4,48.11252080820148,inf,48.11252080820148,4.547473508864641e-13,3367.8876157921795,50
4,5,57.34923676638434,inf,57.34923676638434,1475.6634796835044,3676.989216448419,0
4,6,57.34923676638434,inf,57.34923676638434,1475.6634796835044,3676.989216448419,0
4,7,22.05504636702881,inf,22.05504636702881,0.0,1543.858361139471,0
5,2,47.111913789648945,inf,47.111913789648945,0.0,3297.84489241271,10
5,3,47.111913789648945,inf,47.111913789648945,0.0,3297.84489241271,-50
5,4,47.111913789648945,inf,47.111913789648945,0.0,3297.84489241271,50
5,5,56.54478481958843,inf,56.54478481958843,1475.661683281246,3612.9431683763087,0
5,6,56.54478481958843,inf,56.54478481958843,1475.661683281246,3612.9431683763087,0
5,7,21.05443934844312,inf,21.05443934844312,0.0,1473.8156377576806,0
6,2,46.100883781345026,inf,46.100883781345026,0.0,3227.0725573331356,12
6,3,46.100883781345026,inf,46.100883781345026,0.0,3227.0725573331356,-50
6,4,46.100883781345026,inf,46.100883781345026,0.0,3227.0725573331356,50
6,5,55.7406016574955,inf,55.7406016574955,1475.6598681622568,3548.4601360022734,0
6,6,55.7406016574955,inf,55.7406016574955,1475.6598681622568,3548.4601360022734,0
6,7,20.04340934017235,inf,20.04340934017235,0.0,1403.0433026804267,0
7,2,45.10027676275933,inf,45.10027676275933,0.0,3157.029833951345,14
7,3,45.10027676275933,inf,45.10027676275933,0.0,3157.029833951345,-50
7,4,45.10027676275933,inf,45.10027676275933,0.0,3157.029833951345,50
7,5,54.95384005334692,inf,54.95384005334692,1475.65807175167,3484.8822242917645,0
7,6,54.95384005334692,inf,54.95384005334692,1475.65807175167,3484.8822242917645,0
7,7,19.04280232161981,inf,19.04280232161981,0.0,1333.000579300957,0
8,2,44.09966974423994,inf,44.09966974423994,0.0,3086.987110574196,16
8,3,44.09966974423994,inf,44.09966974423994,0.0,3086.987110574196,-50
8,4,44.09966974423994,inf,44.09966974423994,0.0,3086.987110574196,50
8,5,54.176782613622166,inf,54.176782613622166,1475.6562753369406,3421.556789502772,0
8,6,54.176782613622166,inf,54.176782613622166,1475.6562753369406,3421.556789502772,0
8,7,18.042195303067267,inf,18.042195303067267,0.0,1262.9578559214872,0
9,2,43.09906272572056,inf,43.09906272572056,4.547473508864641e-13,3016.944387197047,18
9,3,43.09906272572056,inf,43.09906272572056,4.547473508864641e-13,3016.944387197047,-50
9,4,43.09906272572056,inf,43.09906272572056,4.547473508864641e-13,3016.944387197047,50
9,5,53.41010522686344,inf,53.41010522686344,1475.6544789180684,3358.4981132331636,0
9,6,53.41010522686344,inf,53.41010522686344,1475.6544789180684,3358.4981132331636,0
9,7,17.041588284547878,inf,17.041588284547878,0.0,1192.9151325443381,0
10,2,42.09845570720116,inf,42.09845570720116,0.0,2946.9016638198977,20
10,3,42.09845570720116,inf,42.09845570720116,0.0,2946.9016638198977,-50
10,4,42.09845570720116,inf,42.09845570720116,0.0,2946.9016638198977,50
10,5,52.65454804044741,inf,52.65454804044741,1475.6526824950538,3295.7215075881836,0
10,6,52.65454804044741,inf,52.65454804044741,1475.6526824950538,3295.7215075881836,0
10,7,16.040981265995338,inf,16.040981265995338,0.0,1122.8724091648685,0
11,2,41.09784868861547,inf,41.09784868861547,4.547473508864641e-13,2876.8589404381073,22
11,3,41.09784868861547,inf,41.09784868861547,4.547473508864641e-13,2876.8589404381073,-50
11,4,41.09784868861547,inf,41.09784868861547,4.547473508864641e-13,2876.8589404381073,50
11,5,51.91092328300855,inf,51.91092328300855,1475.650886067896,3233.2434026425594,0
11,6,51.91092328300855,inf,51.91092328300855,1475.650886067896,3233.2434026425594,0
11,7,15.040374247409646,inf,15.040374247409646,0.0,1052.829685783078,0
12,2,40.097241670062935,inf,40.097241670062935,4.547473508864641e-13,2806.816217058638,24
12,3,40.097241670062935,inf,40.097241670062935,4.547473508864641e-13,2806.816217058638,-50
12,4,40.097241670062935,inf,40.097241670062935,4.547473508864641e-13,2806.816217058638,50
12,5,51.180124258380154,inf,51.180124258380154,1475.6490896365958,3171.081442046022,0
12,6,51.180124258380154,inf,51.180124258380154,1475.6490896365958,3171.081442046022,0
12,7,14.039767228890257,inf,14.039767228890257,0.0,982.786962405929,0
13,2,39.09663465151039,inf,39.09663465151039,4.547473508864641e-13,2736.773493679168,26
13,3,39.09663465151039,inf,39.09663465151039,4.547473508864641e-13,2736.773493679168,-50
13,4,39.09663465151039,inf,39.09663465151039,4.547473508864641e-13,2736.773493679168,50
13,5,50.463135720214275,inf,50.463135720214275,1475.647293201153,3109.2545874593106,0
13,6,50.463135720214275,inf,50.463135720214275,1475.647293201153,3109.2545874593106,0
13,7,13.039160210370868,inf,13.039160210370868,1.1368683772161603e-13,912.7442390287798,0
14,2,38.096027632990996,inf,38.096027632990996,0.0,2666.7307703020188,28
14,3,38.096027632990996,inf,38.096027632990996,0.0,2666.7307703020188,-50
14,4,38.096027632990996,inf,38.096027632990996,0.0,2666.7307703020188,50
14,5,49.761045881967966,inf,49.761045881967966,1475.6454967615678,3047.7832326772013,0
14,6,49.761045881967966,inf,49.761045881967966,1475.6454967615678,3047.7832326772013,0
14,7,12.038553191851477,inf,12.038553191851477,0.0,842.7015156516306,0
15,2,37.09542061447161,inf,37.09542061447161,0.0,2596.6880469248695,30
15,3,37.09542061447161,inf,37.09542061447161,0.0,2596.6880469248695,-50
15,4,37.09542061447161,inf,37.09542061447161,0.0,2596.6880469248695,50
15,5,49.07506037035784,inf,49.07506037035784,1475.6437003178394,2986.6893282245173,0
15,6,49.07506037035784,inf,49.07506037035784,1475.6437003178394,2986.6893282245173,0
15,7,11.037946173298936,inf,11.037946173298936,0.0,772.6587922721609,0
16,2,36.09481359588592,inf,36.09481359588592,0.0,2526.6453235430795,32
16,3,36.09481359588592,inf,36.09481359588592,0.0,2526.6453235430795,-50
16,4,36.09481359588592,inf,36.09481359588592,0.0,2526.6453235430795,50
16,5,48.40651849982795,inf,48.40651849982795,1475.6419038699687,2925.996517332018,0
16,6,48.40651849982795,inf,48.40651849982795,1475.6419038699687,2925.996517332018,0
16,7,10.037339154746396,inf,10.037339154746396,0.0,702.6160688926913,0
17,2,35.083783587582,inf,35.083783587582,0.0,2455.872988463505,34
17,3,35.083783587582,inf,35.083783587582,0.0,2455.872988463505,-50
17,4,35.083783587582,inf,35.083783587582,0.0,2455.872988463505,50
17,5,47.750250964877964,inf,47.750250964877964,1475.6400887048915,2865.104850936113,0
17,6,47.750250964877964,inf,47.750250964877964,1475.6400887048915,2865.104850936113,0
17,7,9.026309146409325,inf,9.026309146409325,1.1368683772161603e-13,631.843733810796,0
18,2,34.08317656906261,inf,34.08317656906261,0.0,2385.8302650863557,36
18,3,34.08317656906261,inf,34.08317656906261,0.0,2385.8302650863557,-50
18,4,34.08317656906261,inf,34.08317656906261,0.0,2385.8302650863557,50
18,5,47.121471793167935,inf,47.121471793167935,1475.638292248692,2805.297564136943,0
18,6,47.121471793167935,inf,47.121471793167935,1475.638292248692,2805.297564136943,0
18,7,8.025702127889934,inf,8.025702127889934,0.0,561.8010104336469,0
19,2,33.082569550510065,inf,33.082569550510065,4.547473508864641e-13,2315.787541706886,38
19,3,33.082569550510065,inf,33.082569550510065,4.547473508864641e-13,2315.787541706886,-50
19,4,33.082569550510065,inf,33.082569550510065,4.547473508864641e-13,2315.787541706886,50
19,5,46.51518504313728,inf,46.51518504313728,1475.6364957883504,2745.9743272702576,0
19,6,46.51518504313728,inf,46.51518504313728,1475.6364957883504,2745.9743272702576,0
19,7,7.025095109337395,inf,7.025095109337395,5.684341886080802e-14,491.75828705417723,0
20,2,32.081962531990676,inf,32.081962531990676,0.0,2245.744818329737,40
20,3,32.081962531990676,inf,32.081962531990676,0.0,2245.744818329737,-50
20,4,32.081962531990676,inf,32.081962531990676,0.0,2245.744818329737,50
20,5,45.93349526890326,inf,45.93349526890326,1475.6346993238658,2687.1671989110573,0
20,6,45.93349526890326,inf,45.93349526890326,1475.6346993238658,2687.1671989110573,0
20,7,6.0244880908180045,inf,6.0244880908180045,0.0,421.71556367702806,0
21,2,31.081355513404986,inf,31.081355513404986,0.0,2175.7020949479465,42
21,3,31.081355513404986,inf,31.081355513404986,0.0,2175.7020949479465,-50
21,4,31.081355513404986,inf,31.081355513404986,0.0,2175.7020949479465,50
21,5,45.378778033462396,inf,45.378778033462396,1475.6329028552386,2628.910814377289,0
21,6,45.378778033462396,inf,45.378778033462396,1475.6329028552386,2628.910814377289,0
21,7,5.023881072265464,inf,5.023881072265464,0.0,351.67284029755837,0
22,2,30.080748494885594,inf,30.080748494885594,4.547473508864641e-13,2105.6593715707972,44
22,3,30.080748494885594,inf,30.080748494885594,4.547473508864641e-13,2105.6593715707972,-50
22,4,30.080748494885594,inf,30.080748494885594,4.547473508864641e-13,2105.6593715707972,50
22,5,44.853724983174764,inf,44.853724983174764,1475.6311063824687,2571.2426083914124,0
22,6,44.853724983174764,inf,44.853724983174764,1475.6311063824687,2571.2426083914124,0
22,7,4.023274053712924,inf,4.023274053712924,5.684341886080802e-14,281.6301169180886,0
23,2,29.080141476366205,inf,29.080141476366205,0.0,2035.6166481936482,46
23,3,29.080141476366205,inf,29.080141476366205,0.0,2035.6166481936482,-50
23,4,29.080141476366205,inf,29.080141476366205,0.0,2035.6166481936482,50
23,5,44.36139822743388,inf,44.36139822743388,1475.6293099055565,2514.203054380352,0
23,6,44.36139822743388,inf,44.36139822743388,1475.6293099055565,2514.203054380352,0
23,7,3.022667035160383,inf,3.022667035160383,2.842170943040401e-14,211.5873935386189,0
24,2,28.079534457846812,inf,28.079534457846812,2.2737367544323206e-13,1965.5739248164991,48
