time,intruder_id,tau_horiz,tau_vert,tau_min,cpa_dist_ft,range_ft,rel_alt_ft
115,2,2761.299549928381,inf,2761.299549928381,10.076072380495138,20.195047599356773,0
116,2,2761.2992191443923,inf,2761.2992191443923,10.076072534296264,20.195043839658677,0
117,2,2761.2967931441476,inf,2761.2967931441476,10.076049585742046,20.195040079958083,0
118,2,2761.297160762101,inf,2761.297160762101,10.07605744030797,20.195036320254992,0
119,2,2732.655196394673,inf,2732.655196394673,10.075720112857162,19.879547929685554,0
120,2,2732.6541451249664,inf,2732.6541451249664,10.075712565837787,19.879544108310142,0
121,2,2732.6530940349644,inf,2732.6530940349644,10.07570501881119,19.879540288933633,0
122,2,2732.6520429444613,inf,2732.6520429444613,10.075697471775323,19.879536469554566,0
123,2,2761.292700165407,inf,2761.292700165407,10.076027193138133,20.19501759006056,0
124,2,2761.290305916675,inf,2761.290305916675,10.076004594558448,20.195013830342525,0
125,2,2761.2885783243983,inf,2761.2885783243983,10.075989346711582,20.195010070621997,0
126,2,2761.2889141805385,inf,2761.2889141805385,10.075996851168082,20.195006310898968,0
127,2,2761.28721833307,inf,2761.28721833307,10.075981953340106,20.19500255117344,0
128,2,2761.2861891375505,inf,2761.2861891375505,10.07597440624878,20.194998791445418,0
129,2,2732.6447044076667,inf,2732.6447044076667,10.07564477948477,19.879509803273006,0
130,2,2732.6443272724036,inf,2732.6443272724036,10.075644429904617,19.87950598587497,0
131,2,2732.642569953252,inf,2732.642569953252,10.075629342514267,19.87950216246997,0
132,2,2732.642224900125,inf,2732.642224900125,10.075629335655035,19.879498345066814,0
133,2,2761.2803634732936,inf,2761.2803634732936,10.075929107090506,20.194980061126774,0
134,2,2761.2813977051446,inf,2761.2813977051446,10.075944312252611,20.194976301383807,0
135,2,2761.2789717228216,inf,2761.2789717228216,10.075921363535494,20.194972541638347,0
136,2,2761.277942523409,inf,2761.277942523409,10.075913816370177,20.194968781890385,0
137,2,2761.276913323505,inf,2761.276913323505,10.07590626919559,20.19496502213993,0
138,2,2732.635937422759,inf,2732.635937422759,10.07558418991156,19.879475498029333,0
139,2,2732.6341802862016,inf,2732.6341802862016,10.075569102449244,19.879471676605366,0
140,2,2732.633835222667,inf,2732.633835222667,10.07556909551604,19.879467859181776,0
141,2,2732.6314043164125,inf,2732.6314043164125,10.07554681050562,19.879464037752687,0
142,2,2732.6317330205666,inf,2732.6317330205666,10.075554001083438,19.87946022032398,0
143,2,2761.270756826531,inf,2761.270756826531,10.075861123175837,20.194942531944125,0
144,2,2761.270426006886,inf,2761.270426006886,10.075861276718072,20.19493877217623,0
145,2,2761.2686984193597,inf,2761.2686984193597,10.075846028687947,20.194935012405836,0
146,2,2761.2676692150353,inf,2761.2676692150353,10.075838481430093,20.194931252632944,0
147,2,2761.266640194341,inf,2761.266640194341,10.075830934165019,20.194927494869685,0
148,2,2732.626119278829,inf,2732.626119278829,10.075516052312363,19.879437373133644,0
149,2,2732.6229825314276,inf,2732.6229825314276,10.075486226962427,19.87943355168412,0
150,2,2732.623311219074,inf,2732.623311219074,10.075493417466472,19.879429734234982,0
151,2,2732.621586170091,inf,2732.621586170091,10.075478672632418,19.879425912780338,0
152,2,2732.620535244788,inf,2732.620535244788,10.075471125320995,19.879422095326085,0
153,2,2761.261848493097,inf,2761.261848493097,10.075800839115482,20.194905002512627,0
154,2,2761.2587559001017,inf,2761.2587559001017,10.075770539474318,20.1949012427198,0
155,2,2761.2590918817423,inf,2761.2590918817423,10.075778043664874,20.19489748493661,0
156,2,2761.257395857633,inf,2761.257395857633,10.075763145566345,20.194893723126658,0
157,2,2761.257033277158,inf,2761.257033277158,10.075762948952784,20.19488996332634,0
158,2,2732.6142477122035,inf,2732.6142477122035,10.075425978470449,19.879399247982896,0
159,2,2732.6131964229658,inf,2732.6131964229658,10.075418431090204,19.879395426507816,0
160,2,2732.613525270091,inf,2732.613525270091,10.0754256215,19.879391611034613,0
161,2,2732.6103883648198,inf,2732.6103883648198,10.075395796036835,19.879387787552933,0
162,2,2761.251905930363,inf,2761.251905930363,10.075725349241111,20.194871232647547,0
163,2,2761.250876901068,inf,2761.250876901068,10.075717801828054,20.194867474844425,0
164,2,2761.2491493191387,inf,2761.2491493191387,10.075702553621984,20.19486371502667,0
165,2,2761.248818288628,inf,2761.248818288628,10.07570270696798,20.194859953194285,0
166,2,2761.2470907072843,inf,2761.2470907072843,10.075687458743367,20.194856193371535,0
167,2,2761.2460614926813,inf,2761.2460614926813,10.075679911291177,20.19485243354629,0
168,2,2732.6044294605213,inf,2732.6044294605213,10.075357839025829,19.8793611225771,0
169,2,2732.602672332961,inf,2732.602672332961,10.075342751285731,19.879357301076467,0
170,2,2732.602327230409,inf,2732.602327230409,10.075342744075105,19.87935348357624,0
171,2,2732.6012762948144,inf,2732.6012762948144,10.075335196587885,19.87934966607345,0
172,2,2761.2409341253287,inf,2761.2409341253287,10.075642311118502,20.194833702743313,0
173,2,2761.239904907782,inf,2761.239904907782,10.075634763610859,20.194829942903127,0
174,2,2761.240240666803,inf,2761.240240666803,10.07564226762003,20.19482618306045,0
175,2,2761.237148296292,inf,2761.237148296292,10.07561196778613,20.19482242522741,0
176,2,2761.23751561081,inf,2761.23751561081,10.075619821814039,20.194818663367595,0
177,2,2761.236486390512,inf,2761.236486390512,10.075612274269316,20.194814903517422,0
178,2,2732.593231575783,inf,2732.593231575783,10.07527496086239,19.879322996916272,0
179,2,2732.5928862813057,inf,2732.5928862813057,10.075274953566476,19.87931917739157,0
180,2,2732.5911293372424,inf,2732.5911293372424,10.075259865726593,19.879315357864307,0
181,2,2732.5914577805784,inf,2732.5914577805784,10.07526705593825,19.879311538334488,0
182,2,2761.2299622872893,inf,2761.2299622872893,10.075559272070231,20.194796172590262,0
183,2,2761.230298028213,inf,2761.230298028213,10.075566776000013,20.194792412725153,0
184,2,2761.2292688045154,inf,2761.2292688045154,10.075559228390569,20.194788652857547,0
185,2,2761.227572972016,inf,2761.227572972016,10.075544330025597,20.194784892987443,0
186,2,2761.226543748084,inf,2761.226543748084,10.075536782397615,20.194781133114844,0
187,2,2732.5851699716336,inf,2732.5851699716336,10.075221907480595,19.879288688546623,0
188,2,2732.5827394743305,inf,2732.5827394743305,10.075199622042629,19.879284871000422,0
189,2,2732.581688350297,inf,2732.581688350297,10.075192074386832,19.87928105145017,0
190,2,2732.581311139181,inf,2732.581311139181,10.075191724251816,19.879277233898854,0
191,2,2732.580259833159,inf,2732.580259833159,10.075184176575432,19.87927341234199,0
192,2,2761.2210537104606,inf,2761.2210537104606,10.075498984412004,20.19475864218841,0
193,2,2761.219326137053,inf,2761.219326137053,10.075483735937436,20.19475488229838,0
194,2,2761.218995437867,inf,2761.218995437867,10.07548388901938,20.194751124417994,0
195,2,2761.217267680914,inf,2761.217267680914,10.075468640524212,20.194747362510817,0
196,2,2761.2169367950473,inf,2761.2169367950473,10.07546879358557,20.194743602613293,0
197,2,2732.57397217923,inf,2732.57397217923,10.075139027566305,19.8792505644028,0
198,2,2732.5722152405906,inf,2732.5722152405906,10.075123939559756,19.879246744829562,0
199,2,2732.5718699201075,inf,2732.5718699201075,10.075123932078926,19.879242925253763,0
200,2,2732.5708186095735,inf,2732.5708186095735,10.075116384319282,19.879239103673914,0
201,2,2732.5697678391957,inf,2732.5697678391957,10.07510883655652,19.879235288095987,0
202,2,2761.210081782246,inf,2761.210081782246,10.075415943518301,20.19472111153777,0
203,2,2761.2090525500053,inf,2761.2090525500053,10.075408395733064,20.194717351622813,0
204,2,2761.209388248382,inf,2761.209388248382,10.075415899464986,20.194713591705362,0
205,2,2761.2069942681774,inf,2761.2069942681774,10.075393300136827,20.194709833797557,0
206,2,2761.2066631854395,inf,2761.2066631854395,10.075393453103635,20.194706071862957,0
207,2,2732.5634799750537,inf,2732.5634799750537,10.07506368699184,19.879212438002483,0
208,2,2732.56242884073,inf,2732.56242884073,10.075056139160255,19.879208618403702,0
209,2,2732.560671905374,inf,2732.560671905374,10.075041051051874,19.87920479880236,0
210,2,2732.560326390354,inf,2732.560326390354,10.075041043467227,19.87920097719696,0
211,2,2761.2008373877607,inf,2761.2008373877607,10.075348150351335,20.19468734057574,0
212,2,2761.200474739218,inf,2761.200474739218,10.07534795322926,20.194683580638355,0
213,2,2761.199445501319,inf,2761.199445501319,10.075340405351492,20.194679820698475,0
214,2,2761.1984162629283,inf,2761.1984162629283,10.07533285746446,20.1946760607561,0
215,2,2761.197387024045,inf,2761.197387024045,10.075325309568154,20.194672300811224,0
216,2,2761.195691567812,inf,2761.195691567812,10.075310410920244,20.19466854488816,0
217,2,2732.5529556392726,inf,2732.5529556392726,10.07498800275436,19.879174311347185,0
218,2,2732.5512306079404,inf,2732.5512306079404,10.074973257300035,19.879170489721357,0
219,2,2732.5515591530466,inf,2732.5515591530466,10.074980447162547,19.87916667209597,0
220,2,2732.5491283293613,inf,2732.5491283293613,10.074958161423993,19.879162850465026,0
221,2,2761.1919286176185,inf,2761.1919286176185,10.075287860011306,20.19464980945248,0
222,2,2761.1895027290266,inf,2761.1895027290266,10.075264910488164,20.194646049490174,0
223,2,2761.1891718087873,inf,2761.1891718087873,10.07526506329991,20.194642289525373,0
224,2,2761.1881429337514,inf,2761.1881429337514,10.075257515324443,20.194638533582385,0
225,2,2761.1871133216955,inf,2761.1871133216955,10.075249967331507,20.19463476958828,0
226,2,2761.1860840774116,inf,2761.1860840774116,10.075242419333405,20.19463100961599,0
227,2,2732.5424633353723,inf,2732.5424633353723,10.074912660332657,19.879136184436913,0
228,2,2732.5407062255176,inf,2732.5407062255176,10.074897572046295,19.879132362785537,0
229,2,2732.5396552617262,inf,2732.5396552617262,10.074890024022427,19.879128545134613,0
230,2,2732.5393097207,inf,2732.5393097207,10.074890016252867,19.87912472347812,0
231,2,2761.180956562198,inf,2761.180956562198,10.075204816441092,20.194612278080466,0
232,2,2761.179927499105,inf,2761.179927499105,10.075197268389585,20.194608520105398,0
233,2,2761.178898067255,inf,2761.178898067255,10.075189720324714,20.194604758103516,0
234,2,2761.177868819046,inf,2761.177868819046,10.075182172252617,20.194600998111298,0
235,2,2761.17683975448,inf,2761.17683975448,10.075174624173306,20.194597240128747,0
236,2,2732.5323161711144,inf,2732.5323161711144,10.074837324817507,19.87910187494303,0
237,2,2732.53264467907,inf,2732.53264467907,10.074844514513776,19.87909805727168,0
238,2,2732.5302138745647,inf,2732.5302138745647,10.074822228608427,19.87909423559476,0
239,2,2732.5305423783852,inf,2732.5305423783852,10.074829418286168,19.8790904179183,0
240,2,2732.5281117562317,inf,2732.5281117562317,10.074807132364315,19.879086598237766,0
241,2,2761.1706510402205,inf,2761.1706510402205,10.075129122691843,20.194574746459708,0
242,2,2761.169621788122,inf,2761.169621788122,10.075121574545758,20.194570986447562,0
243,2,2761.1685925355328,inf,2761.1685925355328,10.075114026390407,20.194567226432923,0
244,2,2761.167563282451,inf,2761.167563282451,10.075106478225784,20.194563466415786,0
245,2,2761.1665340288787,inf,2761.1665340288787,10.075098930051894,20.194559706396156,0
246,2,2732.5218237801514,inf,2732.5218237801514,10.074761980641096,19.879063747548383,0
247,2,2732.5221522674624,inf,2732.5221522674624,10.074769170244894,19.879059929851497,0
248,2,2732.5197214735776,inf,2732.5197214735776,10.074746884246958,19.879056108149033,0
249,2,2732.520049956753,inf,2732.520049956753,10.07475407383223,19.879052290447035,0
250,2,2732.5176195254494,inf,2732.5176195254494,10.074731787819841,19.87904847274248,0
251,2,2761.16107551107,inf,2761.16107551107,10.075061478834757,20.194537214590223,0
252,2,2761.1593479538674,inf,2761.1593479538674,10.075046229815891,20.194533454553163,0
253,2,2761.1583186963694,inf,2761.1583186963694,10.07503868156801,20.194529694513605,0
254,2,2761.1572894383794,inf,2761.1572894383794,10.07503113331086,20.19452593447155,0
255,2,2761.1562601798987,inf,2761.1562601798987,10.075023585044443,20.194522174427,0
256,2,2732.5120050219407,inf,2732.5120050219407,10.074693833069439,19.8790256198988,0
257,2,2732.5109540433555,inf,2732.5109540433555,10.074686284786532,19.879021802176382,0
258,2,2732.5091971227366,inf,2732.5091971227366,10.074671196224456,19.879017982449888,0
259,2,2732.5088517242243,inf,2732.5088517242243,10.074671188188805,19.87901416272084,0
260,2,2761.1511325939587,inf,2761.1511325939587,10.074985980815438,20.194503442531506,0
261,2,2761.150103332537,inf,2761.150103332537,10.074978432493568,20.194499682472024,0
262,2,2761.149074070623,inf,2761.149074070623,10.07497088416243,20.194495922410045,0
263,2,2761.1487113585167,inf,2761.1487113585167,10.07497068656689,20.194492162345572,0
264,2,2761.1470155453208,inf,2761.1470155453208,10.074955787472348,20.1944884022786,0
265,2,2761.14598646607,inf,2761.14598646607,10.074948239115454,20.19448464422131,0
266,2,2732.501512703515,inf,2732.501512703515,10.074618487047923,19.878987493995815,0
267,2,2732.499755785584,inf,2732.499755785584,10.074603398402566,19.878983674246342,0
268,2,2732.500084049313,inf,2732.500084049313,10.074610587810286,19.87897985449431,0
269,2,2732.4976534580323,inf,2732.4976534580323,10.07458830161978,19.878976034739722,0
270,2,2761.141525216615,inf,2761.141525216615,10.074917985168332,20.194465910189514,0
271,2,2761.140495949536,inf,2761.140495949536,10.07491043675394,20.194462150105117,0
272,2,2761.138101854996,inf,2761.138101854996,10.074887836803114,20.194458390018223,0
273,2,2761.1377391309547,inf,2761.1377391309547,10.074887639116941,20.194454629928835,0
274,2,2761.136709863187,inf,2761.136709863187,10.074880090674739,20.194450869836952,0
275,2,2761.135680594927,inf,2761.135680594927,10.074872542223266,20.194447109742573,0
276,2,2732.4916940029116,inf,2732.4916940029116,10.074550337629452,19.878949367837922,0
277,2,2732.489936906626,inf,2732.489936906626,10.07453524889136,19.87894554606139,0
278,2,2732.488885737325,inf,2732.488885737325,10.074527700412078,19.878941726283823,0
279,2,2732.4871607220903,inf,2732.4871607220903,10.074512954392981,19.878937904502173,0
280,2,2761.131251237743,inf,2761.131251237743,10.074842637852793,20.194428377598832,0
281,2,2761.1302219657578,inf,2761.1302219657578,10.074835089345875,20.19442461748952,0
282,2,2761.1278278816185,inf,2761.1278278816185,10.074812489302467,20.194420857377715,0
283,2,2761.128163420313,inf,2761.128163420313,10.074819992304235,20.19441709726341,0
284,2,2761.1257375985388,inf,2761.1257375985388,10.074797042206669,20.194413337146614,0
285,2,2732.4815466504006,inf,2732.4815466504006,10.074474998043915,19.878915057220073,0
286,2,2732.4812012163497,inf,2732.4812012163497,10.074474989756709,19.878911237422084,0
287,2,2732.479444123051,inf,2732.479444123051,10.074459900926062,19.878907415620013,0
288,2,2732.4783931289717,inf,2732.4783931289717,10.074452352356307,19.87890359781844,0
289,2,2732.477341773925,inf,2732.477341773925,10.074444803773185,19.87889977601125,0
290,2,2761.1209772098937,inf,2761.1209772098937,10.074767289613684,20.194390844759468,0
291,2,2761.119249664146,inf,2761.119249664146,10.074752040233781,20.194387084625248,0
292,2,2761.1182203875474,inf,2761.1182203875474,10.074744491625063,20.194383324488527,0
293,2,2761.1171912945983,inf,2761.1171912945983,10.07473694300913,20.194379566361494,0
294,2,2761.1168283599845,inf,2761.1168283599845,10.074736745124868,20.194375804207603,0
295,2,2732.470348095135,inf,2732.470348095135,10.074392109072058,19.878876926574875,0
296,2,2732.470002828745,inf,2732.470002828745,10.074392100696361,19.878873108752884,0
297,2,2732.469625121483,inf,2732.469625121483,10.074391749566017,19.878869286925273,0
298,2,2732.467900470603,inf,2732.467900470603,10.07437700337697,19.87886546909817,0
299,2,2732.4668491105454,inf,2732.4668491105454,10.074369454701321,19.878861647265442,0
300,2,2761.1100048712606,inf,2761.1100048712606,10.074684239670521,20.19435331167144,0
301,2,2761.109642112127,inf,2761.109642112127,10.074684041723609,20.194349551512303,0
302,2,2761.107946308743,inf,2761.107946308743,10.074669142277314,20.194345791350674,0
303,2,2761.106885287689,inf,2761.106885287689,10.074661243531283,20.194342031186547,0
304,2,2761.1065542638926,inf,2761.1065542638926,10.074661395592095,20.194338271019927,0
305,2,2732.4605290551226,inf,2732.4605290551226,10.074323956975363,19.87883879767633,0
306,2,2732.4594782323006,inf,2732.4594782323006,10.074316408241149,19.878834981830348,0
307,2,2732.4591324104786,inf,2732.4591324104786,10.074316399755674,19.878831157975664,0
308,2,2732.4567020409318,inf,2732.4567020409318,10.074294113205992,19.878827340123028,0
309,2,2761.1007282998808,inf,2761.1007282998808,10.07461608832396,20.1943195385163,0
310,2,2761.100397452595,inf,2761.100397452595,10.074616240331393,20.19431578034694,0
311,2,2761.098669728605,inf,2761.098669728605,10.074600990764242,20.194312018150704,0
312,2,2761.0976404422313,inf,2761.0976404422313,10.074593441970482,20.194308257964167,0
313,2,2761.097309406973,inf,2761.097309406973,10.074593593948066,20.19430449777513,0
314,2,2761.0955818680072,inf,2761.0955818680072,10.074578344355151,20.1943007375836,0
315,2,2732.450742028173,inf,2732.450742028173,10.074256146692719,19.87880066852292,0
316,2,2732.448985304062,inf,2732.448985304062,10.074241057597696,19.878796850649874,0
317,2,2732.4479339350232,inf,2732.4479339350232,10.07423350875554,19.87879302877119,0
318,2,2732.447588639595,inf,2732.447588639595,10.074233500174456,19.87878921089303,0
319,2,2761.0904541382124,inf,2761.0904541382124,10.074540737406672,20.194282004955877,0
320,2,2761.0894248479162,inf,2761.0894248479162,10.074533188538926,20.194278244749423,0
321,2,2761.089093986619,inf,2761.089093986619,10.074533340444598,20.19427448655266,0
322,2,2761.087366265846,inf,2761.087366265846,10.074518090775623,20.194270724329016,0
323,2,2761.087003479491,inf,2761.087003479491,10.074517892625273,20.194266964115073,0
324,2,2761.0846094391723,inf,2761.0846094391723,10.074495292192644,20.194263203898632,0
325,2,2732.44021714953,inf,2732.44021714953,10.074180452480991,19.878762539114664,0
326,2,2732.4391661356904,inf,2732.4391661356904,10.074172903559683,19.878758721216087,0
327,2,2732.4367356061643,inf,2732.4367356061643,10.074150616831892,19.878754901313414,0
328,2,2732.437063746034,inf,2732.437063746034,10.07415780568516,19.878751081408183,0
