time,intruder_id,tau_horiz,tau_vert,tau_min,cpa_dist_ft,range_ft,rel_alt_ft
237,2,inf,inf,inf,287.4199235579989,287.4199235579989,-30
238,2,inf,inf,inf,287.41970789765276,287.41970789765276,-30
239,2,inf,inf,inf,287.41949223704165,287.41949223704165,-30
240,2,inf,inf,inf,287.41927657616577,287.41927657616577,-30
241,2,inf,inf,inf,287.41906483613906,287.41906483613906,-30
242,2,inf,inf,inf,287.4188491747383,287.4188491747383,-30
243,2,inf,inf,inf,287.4186335130727,287.4186335130727,-30
244,2,inf,inf,inf,287.4184178511422,287.4184178511422,-30
245,2,inf,inf,inf,287.4182021889469,287.4182021889469,-30
246,2,inf,inf,inf,287.41798652648674,287.41798652648674,-30
247,2,inf,inf,inf,287.41777086376175,287.41777086376175,-30
248,2,inf,inf,inf,287.41755520077186,287.41755520077186,-30
249,2,inf,inf,inf,287.4173395375172,287.4173395375172,-30
250,2,inf,inf,inf,287.41712387399764,287.41712387399764,-30
251,2,inf,inf,inf,287.41691213137534,287.41691213137534,-30
252,2,inf,inf,inf,287.4166964673309,287.4166964673309,-30
253,2,inf,inf,inf,287.4164808030216,287.4164808030216,-30
254,2,inf,inf,inf,287.4162651384475,287.4162651384475,-30
255,2,inf,inf,inf,287.41604947360855,287.41604947360855,-30
256,2,inf,inf,inf,287.4158338085048,287.4158338085048,-30
257,2,inf,inf,inf,287.41561814313616,287.41561814313616,-30
258,2,inf,inf,inf,287.41540247750265,287.41540247750265,-30
259,2,inf,inf,inf,287.41518681160426,287.41518681160426,-30
260,2,inf,inf,inf,287.41497506664643,287.41497506664643,-30
261,2,inf,inf,inf,287.41475940022326,287.41475940022326,-30
262,2,inf,inf,inf,287.4145437335352,287.4145437335352,-30
263,2,inf,inf,inf,287.4143280665823,287.4143280665823,-30
264,2,inf,inf,inf,287.41411239936457,287.41411239936457,-30
265,2,inf,inf,inf,287.413896731882,287.413896731882,-30
266,2,inf,inf,inf,287.41368106413455,287.41368106413455,-30
267,2,inf,inf,inf,287.4134653961223,287.4134653961223,-30
268,2,inf,inf,inf,287.4132497278452,287.4132497278452,-30
269,2,inf,inf,inf,287.41303405930324,287.41303405930324,-30
270,2,inf,inf,inf,287.41282231174984,287.41282231174984,-30
271,2,inf,inf,inf,287.41260664268304,287.41260664268304,-30
272,2,inf,inf,inf,287.41239097335136,287.41239097335136,-30
273,2,inf,inf,inf,287.41217530375485,287.41217530375485,-30
274,2,inf,inf,inf,287.41195963389356,287.41195963389356,-30
275,2,inf,inf,inf,287.4117439637674,287.4117439637674,-30
276,2,inf,inf,inf,287.41152829337636,287.41152829337636,-30
277,2,inf,inf,inf,287.4113126227205,287.4113126227205,-30
278,2,inf,inf,inf,287.4110969517998,287.4110969517998,-30
279,2,inf,inf,inf,287.41088128061426,287.41088128061426,-30
280,2,inf,inf,inf,287.4106695304653,287.4106695304653,-30
281,2,inf,inf,inf,287.4104538587549,287.4104538587549,-30
282,2,inf,inf,inf,287.4102381867797,287.4102381867797,-30
283,2,inf,inf,inf,287.4100225145396,287.4100225145396,-30
284,2,inf,inf,inf,287.40980684203464,287.40980684203464,-30
285,2,inf,inf,inf,287.4095911692649,287.4095911692649,-30
286,2,inf,inf,inf,287.4093754962303,287.4093754962303,-30
287,2,inf,inf,inf,287.40915982293086,287.40915982293086,-30
288,2,inf,inf,inf,287.40894414936656,287.40894414936656,-30
289,2,inf,inf,inf,287.4087284755375,287.4087284755375,-30
290,2,inf,inf,inf,287.408516722793,287.408516722793,-30
291,2,inf,inf,inf,287.4083010484391,287.4083010484391,-30
292,2,inf,inf,inf,287.40808537382026,287.40808537382026,-30
293,2,inf,inf,inf,287.4078696989366,287.4078696989366,-30
294,2,inf,inf,inf,287.40765402378815,287.40765402378815,-30
295,2,inf,inf,inf,287.4074383483748,287.4074383483748,-30
296,2,inf,inf,inf,287.40722267269666,287.40722267269666,-30
297,2,inf,inf,inf,287.40700699675364,287.40700699675364,-30
298,2,inf,inf,inf,287.40679132054584,287.40679132054584,-30
299,2,inf,inf,inf,287.40657564407314,287.40657564407314,-30
300,2,inf,inf,inf,287.4063638887332,287.4063638887332,-30
301,2,inf,inf,inf,287.4061482117357,287.4061482117357,-30
302,2,inf,inf,inf,287.4059325344733,287.4059325344733,-30
303,2,inf,inf,inf,287.4057168569461,287.4057168569461,-30
304,2,inf,inf,inf,287.4055011791541,287.4055011791541,-30
305,2,inf,inf,inf,287.40528550109724,287.40528550109724,-30
306,2,inf,inf,inf,287.40506982277554,287.40506982277554,-30
307,2,inf,inf,inf,287.40485414418896,287.40485414418896,-30
308,2,inf,inf,inf,287.4046384653376,287.4046384653376,-30
309,2,inf,inf,inf,287.40442670766225,287.40442670766225,-30
310,2,inf,inf,inf,287.40421102828606,287.40421102828606,-30
311,2,inf,inf,inf,287.4039953486449,287.4039953486449,-30
312,2,inf,inf,inf,287.40377966873905,287.40377966873905,-30
313,2,inf,inf,inf,287.40356398856835,287.40356398856835,-30
314,2,inf,inf,inf,287.4033483081328,287.4033483081328,-30
315,2,inf,inf,inf,287.4031326274324,287.4031326274324,-30
316,2,inf,inf,inf,287.4029169464672,287.4029169464672,-30
317,2,inf,inf,inf,287.40270126523717,287.40270126523717,-30
318,2,inf,inf,inf,287.40248558374225,287.40248558374225,-30
319,2,inf,inf,inf,287.40227382347143,287.40227382347143,-30
320,2,inf,inf,inf,287.40205814145173,287.40205814145173,-30
321,2,inf,inf,inf,287.40184245916714,287.40184245916714,-30
322,2,inf,inf,inf,287.4016267766177,287.4016267766177,-30
323,2,inf,inf,inf,287.4014110938035,287.4014110938035,-30
324,2,inf,inf,inf,287.4011954107244,287.4011954107244,-30
325,2,inf,inf,inf,287.40097972738056,287.40097972738056,-30
326,2,inf,inf,inf,287.4007640437718,287.4007640437718,-30
327,2,inf,inf,inf,287.40054835989827,287.40054835989827,-30
328,2,inf,inf,inf,287.4003326757599,287.4003326757599,-30
329,2,inf,inf,inf,287.4001209128936,287.4001209128936,-30
330,2,inf,inf,inf,287.3999052282304,287.3999052282304,-30
331,2,inf,inf,inf,287.3996895433024,287.3996895433024,-30
332,2,inf,inf,inf,287.3994738581095,287.3994738581095,-30
333,2,inf,inf,inf,287.3992581726517,287.3992581726517,-30
334,2,inf,inf,inf,287.3990424869292,287.3990424869292,-30
335,2,inf,inf,inf,287.39882680094183,287.39882680094183,-30
336,2,inf,inf,inf,287.39861111468963,287.39861111468963,-30
337,2,inf,inf,inf,287.3983954281726,287.3983954281726,-30
338,2,inf,inf,inf,287.3981797413907,287.3981797413907,-30
339,2,inf,inf,inf,287.397967975929,287.397967975929,-30
340,2,inf,inf,inf,287.3977522886224,287.3977522886224,-30
341,2,inf,inf,inf,287.39753660105083,287.39753660105083,-30
342,2,inf,inf,inf,287.39732091321446,287.39732091321446,-30
343,2,inf,inf,inf,287.3971052251133,287.3971052251133,-30
344,2,inf,inf,inf,287.39688953674727,287.39688953674727,-30
345,2,inf,inf,inf,287.3966738481164,287.3966738481164,-30
346,2,inf,inf,inf,287.3964581592208,287.3964581592208,-30
347,2,inf,inf,inf,287.3962424700603,287.3962424700603,-30
348,2,inf,inf,inf,287.39602678063494,287.39602678063494,-30
349,2,inf,inf,inf,287.3958150125779,287.3958150125779,-30
350,2,inf,inf,inf,287.3955993226278,287.3955993226278,-30
351,2,inf,inf,inf,287.3953836324128,287.3953836324128,-30
352,2,inf,inf,inf,287.395167941933,287.395167941933,-30
353,2,inf,inf,inf,287.39495225118833,287.39495225118833,-30
354,2,inf,inf,inf,287.39473656017884,287.39473656017884,-30
355,2,inf,inf,inf,287.3945208689046,287.3945208689046,-30
356,2,inf,inf,inf,287.3943051773655,287.3943051773655,-30
357,2,inf,inf,inf,287.39408948556155,287.39408948556155,-30
358,2,inf,inf,inf,287.39387771516914,287.39387771516914,-30
359,2,inf,inf,inf,287.3936620228404,287.3936620228404,-30
360,2,inf,inf,inf,287.39344633024683,287.39344633024683,-30
361,2,inf,inf,inf,287.39323063738834,287.39323063738834,-30
362,2,inf,inf,inf,287.39301494426513,287.39301494426513,-30
363,2,inf,inf,inf,287.3927992508771,287.3927992508771,-30
364,2,inf,inf,inf,287.3925835572242,287.3925835572242,-30
365,2,inf,inf,inf,287.3923678633065,287.3923678633065,-30
366,2,inf,inf,inf,287.3921521691239,287.3921521691239,-30
367,2,inf,inf,inf,287.3919364746766,287.3919364746766,-30
368,2,inf,inf,inf,287.3917247016888,287.3917247016888,-30
369,2,inf,inf,inf,287.3915090067166,287.3915090067166,-30
370,2,inf,inf,inf,287.39129331147967,287.39129331147967,-30
371,2,inf,inf,inf,287.3910776159778,287.3910776159778,-30
372,2,inf,inf,inf,287.39086192021114,287.39086192021114,-30
373,2,inf,inf,inf,287.3906462241797,287.3906462241797,-30
374,2,inf,inf,inf,287.3904305278834,287.3904305278834,-30
375,2,inf,inf,inf,287.3902148313223,287.3902148313223,-30
376,2,inf,inf,inf,287.38999913449635,287.38999913449635,-30
377,2,inf,inf,inf,287.38978343740564,287.38978343740564,-30
378,2,inf,inf,inf,287.3895716618225,287.3895716618225,-30
379,2,inf,inf,inf,287.3893559642069,287.3893559642069,-30
380,2,inf,inf,inf,287.38914026632654,287.38914026632654,-30
381,2,inf,inf,inf,287.3889245681813,287.3889245681813,-30
382,2,inf,inf,inf,287.3887088697712,287.3887088697712,-30
383,2,inf,inf,inf,287.3884931710964,287.3884931710964,-30
384,2,inf,inf,inf,287.38827747215674,287.38827747215674,-30
385,2,inf,inf,inf,287.38806177295226,287.38806177295226,-30
386,2,inf,inf,inf,287.3878460734829,287.3878460734829,-30
387,2,inf,inf,inf,287.3876303737488,287.3876303737488,-30
388,2,inf,inf,inf,287.3874185955704,287.3874185955704,-30
389,2,inf,inf,inf,287.3872028953114,287.3872028953114,-30
390,2,inf,inf,inf,287.3869871947876,287.3869871947876,-30
391,2,inf,inf,inf,287.38677149399905,287.38677149399905,-30
392,2,inf,inf,inf,287.38655579294567,287.38655579294567,-30
393,2,inf,inf,inf,287.38634009162746,287.38634009162746,-30
394,2,inf,inf,inf,287.38612439004436,287.38612439004436,-30
395,2,inf,inf,inf,287.38590868819654,287.38590868819654,-30
396,2,inf,inf,inf,287.3856929860838,287.3856929860838,-30
397,2,inf,inf,inf,287.38547728370634,287.38547728370634,-30
398,2,inf,inf,inf,287.38526550293267,287.38526550293267,-30
399,2,inf,inf,inf,287.38504980003034,287.38504980003034,-30
400,2,inf,inf,inf,287.3848340968632,287.3848340968632,-30
401,2,inf,inf,inf,287.38461839343125,287.38461839343125,-30
402,2,inf,inf,inf,287.3844026897345,287.3844026897345,-30
403,2,inf,inf,inf,287.38418698577294,287.38418698577294,-30
404,2,inf,inf,inf,287.3839712815465,287.3839712815465,-30
405,2,inf,inf,inf,287.38375557705535,287.38375557705535,-30
406,2,inf,inf,inf,287.3835398722993,287.3835398722993,-30
407,2,inf,inf,inf,287.38332808919034,287.38332808919034,-30
408,2,inf,inf,inf,287.38311238390946,287.38311238390946,-30
409,2,inf,inf,inf,287.38289667836386,287.38289667836386,-30
410,2,inf,inf,inf,287.3826809725534,287.3826809725534,-30
411,2,inf,inf,inf,287.3824652664781,287.3824652664781,-30
412,2,inf,inf,inf,287.382249560138,287.382249560138,-30
413,2,inf,inf,inf,287.38203385353313,287.38203385353313,-30
414,2,inf,inf,inf,287.3818181466634,287.3818181466634,-30
415,2,inf,inf,inf,287.3816024395289,287.3816024395289,-30
416,2,inf,inf,inf,287.38138673212956,287.38138673212956,-30
417,2,inf,inf,inf,287.3811749464253,287.3811749464253,-30
418,2,inf,inf,inf,287.3809592385011,287.3809592385011,-30
419,2,inf,inf,inf,287.38074353031215,287.38074353031215,-30
420,2,inf,inf,inf,287.3805278218584,287.3805278218584,-30
421,2,inf,inf,inf,287.3803121131398,287.3803121131398,-30
422,2,inf,inf,inf,287.3800964041564,287.3800964041564,-30
423,2,inf,inf,inf,287.3798806949082,287.3798806949082,-30
424,2,inf,inf,inf,287.37966498539515,287.37966498539515,-30
425,2,inf,inf,inf,287.37944927561733,287.37944927561733,-30
426,2,inf,inf,inf,287.3792335655747,287.3792335655747,-30
427,2,inf,inf,inf,287.37902177727517,287.37902177727517,-30
428,2,inf,inf,inf,287.3788060667077,287.3788060667077,-30
429,2,inf,inf,inf,287.3785903558755,287.3785903558755,-30
430,2,inf,inf,inf,287.3783746447784,287.3783746447784,-30
431,2,inf,inf,inf,287.37815893341656,287.37815893341656,-30
432,2,inf,inf,inf,287.37794322178985,287.37794322178985,-30
433,2,inf,inf,inf,287.3777275098983,287.3777275098983,-30
434,2,inf,inf,inf,287.37751179774205,287.37751179774205,-30
