time,intruder_id,tau_horiz,tau_vert,tau_min,cpa_dist_ft,range_ft,rel_alt_ft
0,37,inf,20.0,20.0,13712.21464555926,13712.21464555926,100
0,38,inf,40.0,40.0,14592.23403722167,14592.23403722167,200
0,39,428.9997028391296,20.0,20.0,1668.6843987232887,20023.938790431428,100
0,40,484.9714893870592,30.0,30.0,9550.886584281418,22937.003282139533,150
0,41,inf,40.0,40.0,10011.969395216038,10011.969395216038,200
0,42,inf,inf,inf,20023.93879043133,20023.93879043133,0
0,43,inf,10.0,10.0,30035.908185647466,30035.908185647466,50
0,44,538.1124631688608,20.0,20.0,17307.024501502525,21824.05077300063,100
0,45,341.96711486936755,30.0,30.0,10378.656018829235,20023.938790431428,150
0,46,336.09570732203207,40.0,40.0,4530.582759825228,22937.003282139533,200
0,47,inf,inf,inf,10011.969395216038,10011.969395216038,0
0,48,inf,10.0,10.0,20023.93879043133,20023.93879043133,50
0,49,inf,20.0,20.0,30035.908185647466,30035.908185647466,100
0,50,12269.683438771432,30.0,30.0,21816.26026196878,21824.05077300063,150
0,51,808.6856972777574,40.0,40.0,18461.98368318417,20023.938790431428,200
0,52,878.7679308565052,inf,878.7679308565052,5782.265885800345,10011.969395216136,0
0,53,188.8921293049643,10.0,10.0,6531.337857585439,10011.969395216136,50
0,54,inf,20.0,20.0,10011.969395216136,10011.969395216136,100
0,55,inf,30.0,30.0,10011.969395216136,10011.969395216136,150
0,56,2309.0069949170456,40.0,40.0,9977.127947408264,10011.969395216136,200
0,57,2218.8225648639777,inf,2218.8225648639777,9955.030492948308,12914.379025231192,0
0,58,inf,10.0,10.0,12914.379025231192,12914.379025231192,50
0,59,inf,20.0,20.0,12914.379025231192,12914.379025231192,100
0,60,686.6870394917904,30.0,30.0,12140.594012919488,12914.379025231192,150
0,61,298.25445659582056,40.0,40.0,9829.695870690044,12914.379025231192,200
0,62,412.0290541530377,inf,412.0290541530377,3704.492433461865,15017.954092824526,0
0,63,482.6804730469387,20.0,20.0,4835.108086617967,15017.954092824526,100
1,2,inf,inf,inf,21824.03895135794,21824.03895135794,-10
1,3,3613.9233961711734,9.0,9.0,13079.552793246998,20018.472183188238,45
1,4,3213.2033134897915,20.0,20.0,19984.397142408823,22930.0192564333,100
1,5,inf,28.0,28.0,10030.84228251817,10030.84228251817,140
1,6,inf,39.0,39.0,20050.28421629864,20050.28421629864,195
1,7,inf,inf,inf,30069.319969601816,30069.319969601816,0
1,8,552.1989475624891,8.0,8.0,6187.019633656504,21784.653833710316,40
1,9,428.0085303444536,19.0,19.0,1668.5430696668443,19977.36071183372,95
1,10,484.18098428369694,30.0,30.0,9550.745434331786,22889.76134703128,150
1,11,inf,38.0,38.0,10068.236782355707,10068.236782355707,190
1,12,inf,inf,inf,20082.878104768675,20082.878104768675,-5
1,13,inf,10.0,10.0,30096.283657672426,30096.283657672426,50
1,14,538.8188906841543,18.0,18.0,17307.06611714886,21783.497375331423,90
1,15,341.3384513334959,29.0,29.0,10378.855956665395,19965.42415842946,145
1,16,335.13595159042274,40.0,40.0,4530.664354929401,22868.71019551121,200
1,17,inf,inf,inf,10063.12375127751,10063.12375127751,-10
1,18,inf,9.0,9.0,20069.58375125263,20069.58375125263,45
1,19,inf,20.0,20.0,30075.24349972576,30075.24349972576,100
1,20,13852.905750242302,28.0,28.0,21816.194787402543,21822.304628783797,140
1,21,813.4043340902189,39.0,39.0,18462.035572311714,19999.32519325269,195
1,22,559.092324395261,inf,559.092324395261,16881.788142379944,22895.932093544612,0
1,23,inf,8.0,8.0,10022.847529019427,10022.847529019427,40
1,24,inf,19.0,19.0,20028.47002831067,20028.47002831067,95
1,25,32530.7924947281,30.0,30.0,30029.253393167302,30035.089162459135,150
1,26,inf,38.0,38.0,21847.354544690716,21847.354544690716,190
1,28,7076.617645078869,10.0,10.0,22784.623586277383,22933.667044646045,50
1,29,1089.7155168419588,18.0,18.0,9057.4206468257,10002.685793989704,90
1,30,2656.245943309053,29.0,29.0,17124.44452695097,20016.438851582385,145
1,31,6786.8951106958975,40.0,40.0,23917.73756100644,30031.50209610707,200
1,32,inf,inf,inf,21824.03895135794,21824.03895135794,-10
1,33,403.7397851463499,9.0,9.0,622.2345349085634,19974.467181901156,45
1,34,342.4666423286437,20.0,20.0,6856.103141654814,22870.171157625817,100
1,35,inf,28.0,28.0,10013.665669332282,10013.665669332282,140
1,36,inf,39.0,39.0,20023.933064039902,20023.933064039902,195
1,37,inf,19.0,19.0,13736.892052325189,13736.892052325189,95
1,38,inf,39.0,39.0,14646.254288367716,14646.254288367716,195
1,39,428.0085303444536,19.0,19.0,1668.5430696668443,19977.36071183372,95
1,40,484.18098428369694,29.0,29.0,9550.745434331786,22889.76134703128,145
1,41,inf,39.0,39.0,10068.236782355707,10068.236782355707,195
1,42,inf,inf,inf,20082.878104768675,20082.878104768675,-5
1,43,inf,9.0,9.0,30096.283657672426,30096.283657672426,45
1,44,538.8188906841543,19.0,19.0,17307.06611714886,21783.497375331423,95
1,45,341.3384513334959,29.0,29.0,10378.855956665395,19965.42415842946,145
1,46,335.13595159042274,39.0,39.0,4530.664354929401,22868.71019551121,195
1,47,inf,inf,inf,10063.12375127751,10063.12375127751,-5
1,48,inf,9.0,9.0,20069.58375125263,20069.58375125263,45
1,49,inf,19.0,19.0,30075.24349972576,30075.24349972576,95
1,50,13852.905750242302,29.0,29.0,21816.194787402543,21822.304628783797,145
1,51,813.4043340902189,39.0,39.0,18462.035572311714,19999.32519325269,195
1,52,878.2931470930521,inf,878.2931470930521,5782.498956612868,10000.718996968344,-5
1,53,188.63845874558615,9.0,9.0,6531.306515563931,9958.91580407861,45
1,54,inf,19.0,19.0,10018.685763737163,10018.685763737163,95
1,55,inf,29.0,29.0,10014.53932099783,10014.53932099783,145
1,56,2459.9989649715208,39.0,39.0,9976.980583042905,10007.629930457406,195
1,57,2219.301755688084,inf,2219.301755688084,9955.11002647077,12908.719453402888,-5
1,58,inf,9.0,9.0,12919.595185116748,12919.595185116748,45
1,59,inf,19.0,19.0,12919.551954315939,12919.551954315939,95
1,60,693.3800392149715,29.0,29.0,12140.606961123196,12895.709003319434,145
1,61,298.6349057653821,39.0,39.0,9829.457518569701,12870.930821096594,195
1,62,411.099997263298,inf,411.099997263298,3704.519264555413,14981.733997438296,-5
1,63,481.7978846727559,19.0,19.0,4835.262090574263,14986.834275094248,95
2,2,inf,inf,inf,21824.027129662412,21824.027129662412,-20
2,3,3613.6776714513735,8.0,8.0,13079.580281679633,20013.00671085946,40
2,4,3215.421892796874,20.0,20.0,19984.537130257235,22922.93999483772,100
2,5,inf,26.0,26.0,10049.726079906523,10049.726079906523,130
2,6,inf,38.0,38.0,20076.13502591766,20076.13502591766,190
2,7,inf,inf,inf,30102.73503561197,30102.73503561197,0
2,8,551.2875950395213,6.0,6.0,6186.946004789861,21745.26310078089,30
2,9,427.0128113266718,18.0,18.0,1668.6310961697538,19930.548716483074,90
2,10,483.39254930091516,30.0,30.0,9550.859008917101,22842.437825601482,150
2,11,inf,36.0,36.0,10124.509301103013,10124.509301103013,180
2,12,inf,inf,inf,20141.827090526876,20141.827090526876,-10
2,13,inf,10.0,10.0,30156.705491833345,30156.705491833345,50
2,14,539.5426458734809,16.0,16.0,17307.107756598274,21743.073156540322,80
2,15,340.706163042292,28.0,28.0,10378.720597468313,19906.738168332548,140
2,16,334.1764531478837,40.0,40.0,4530.745958746853,22800.425543208694,200
2,17,inf,inf,inf,10114.504439778219,10114.504439778219,-20
2,18,inf,8.0,8.0,20115.366562853553,20115.366562853553,40
2,19,inf,20.0,20.0,30114.449820510177,30114.449820510177,100
2,20,15906.295190182434,26.0,26.0,21816.129288923396,21820.762337359713,130
2,21,818.1986134384148,38.0,38.0,18461.62588316473,19974.38517601719,190
2,22,559.2942169532694,inf,559.2942169532694,16881.939846360514,22855.051382290636,0
2,23,inf,6.0,6.0,10034.03469106149,10034.03469106149,30
2,24,inf,18.0,18.0,20032.90132627469,20032.90132627469,90
2,25,35332.801889292976,30.0,30.0,30029.16256890359,30034.108889832558,150
2,26,inf,36.0,36.0,21870.710471822138,21870.710471822138,180
2,28,7152.604311375891,10.0,10.0,22784.886747234497,22930.713704052254,50
2,29,1093.2640201356837,16.0,16.0,9057.309238043868,9993.440250995194,80
2,30,2657.965101656899,28.0,28.0,17124.303669703884,20008.711981194923,140
2,31,6787.613218214934,40.0,40.0,23917.709635675088,30027.097115665754,200
2,32,inf,inf,inf,21824.027129662412,21824.027129662412,-20
2,33,402.74078018528087,8.0,8.0,622.2013602685136,19924.99571649897,40
2,34,341.56512021407104,20.0,20.0,6856.098960511296,22803.358304409627,100
2,35,inf,26.0,26.0,10015.606248172577,10015.606248172577,130
2,36,inf,38.0,38.0,20023.92733762228,20023.92733762228,190
2,37,inf,18.0,18.0,13761.576997117172,13761.576997117172,90
2,38,inf,38.0,38.0,14700.698249552213,14700.698249552213,190
2,39,427.0128113266718,18.0,18.0,1668.6310961697538,19930.548716483074,90
2,40,483.39254930091516,28.0,28.0,9550.859008917101,22842.437825601482,140
2,41,inf,38.0,38.0,10124.509301103013,10124.509301103013,190
2,42,inf,inf,inf,20141.827090526876,20141.827090526876,-10
2,43,inf,8.0,8.0,30156.705491833345,30156.705491833345,40
2,44,539.5426458734809,18.0,18.0,17307.107756598274,21743.073156540322,90
2,45,340.706163042292,28.0,28.0,10378.720597468313,19906.738168332548,140
2,46,334.1764531478837,38.0,38.0,4530.745958746853,22800.425543208694,190
2,47,inf,inf,inf,10114.504439778219,10114.504439778219,-10
2,48,inf,8.0,8.0,20115.366562853553,20115.366562853553,40
2,49,inf,18.0,18.0,30114.449820510177,30114.449820510177,90
2,50,15906.295190182434,28.0,28.0,21816.129288923396,21820.762337359713,140
2,51,818.1986134384148,38.0,38.0,18461.62588316473,19974.38517601719,190
2,52,877.7812081570137,inf,877.7812081570137,5782.374546204473,9989.209168791098,-10
2,53,188.3988869840907,8.0,8.0,6531.27517728036,9906.074294155242,40
2,54,inf,18.0,18.0,10025.281861546244,10025.281861546244,90
2,55,inf,28.0,28.0,10017.28213347471,10017.28213347471,140
2,56,2633.5331555764706,38.0,38.0,9977.087943185436,10003.79516557671,190
2,57,2219.813546106595,inf,2219.813546106595,9955.234328991643,12902.881986193235,-10
2,58,inf,8.0,8.0,12925.015269641446,12925.015269641446,40
2,59,inf,18.0,18.0,12924.764567379627,12924.764567379627,90
2,60,700.2839304756673,28.0,28.0,12140.395279755996,12876.94008110391,140
2,61,299.050108697661,38.0,38.0,9829.54608301526,12827.868260735484,190
2,62,410.157541917786,inf,410.157541917786,3704.4225916902474,14945.019066539853,-10
2,63,480.9206410168688,18.0,18.0,4835.25514272303,14955.956612427735,90
3,2,inf,inf,inf,21824.015184768996,21824.015184768996,-30
3,3,3613.3423040589273,7.0,7.0,13079.280790087862,20007.04171694178,35
3,4,3217.505303553628,20.0,20.0,19984.249010735686,22915.621577816946,100
3,5,inf,24.0,24.0,10068.885765133635,10068.885765133635,120
3,6,inf,37.0,37.0,20102.757771880948,20102.757771880948,185
3,7,inf,inf,inf,30136.38828150495,30136.38828150495,0
3,8,550.3756136523763,4.0,4.0,6187.462591164983,21705.63567564325,20
3,9,426.0155528376302,17.0,17.0,1668.2186671766283,19883.706114509485,85
3,10,482.59571002872866,30.0,30.0,9550.473727767925,22794.888405212554,150
3,11,inf,34.0,34.0,10180.786835776678,10180.786835776678,170
3,12,inf,inf,inf,20201.55256853027,20201.55256853027,-15
3,13,inf,10.0,10.0,30217.37663384103,30217.37663384103,50
3,14,540.292357684148,14.0,14.0,17307.262026851866,21702.659277268198,70
3,15,340.0816459784058,27.0,27.0,10378.996331802862,19848.087666933618,135
3,16,333.2099555244819,40.0,40.0,4530.52473406216,22731.698396256474,200
3,17,inf,inf,inf,10166.646727450021,10166.646727450021,-30
3,18,inf,7.0,7.0,20161.554028456037,20161.554028456037,35
3,19,inf,20.0,20.0,30154.26198796177,30154.26198796177,100
3,20,18692.358456830287,24.0,24.0,21815.950910995918,21819.305018447514,120
3,21,823.1259140566664,37.0,37.0,18461.529252011256,19949.856886291578,185
3,22,559.4832200474447,inf,559.4832200474447,16881.429790642516,22813.45979259612,0
3,23,inf,4.0,4.0,10045.529819625795,10045.529819625795,20
3,24,inf,17.0,17.0,20037.96787051217,20037.96787051217,85
3,25,38664.13599753068,30.0,30.0,30029.572170978612,30033.702629884752,150
3,26,inf,34.0,34.0,21893.877541434045,21893.877541434045,170
3,28,7229.752448191812,10.0,10.0,22784.34391301179,22926.9960129369,50
3,29,1096.9474288636927,14.0,14.0,9057.544778386287,9984.500152253966,70
3,30,2659.75839098758,27.0,27.0,17124.590910768733,20001.49347773881,135
3,31,6788.467244501657,40.0,40.0,23918.044506396363,30022.95914854445,200
3,32,inf,inf,inf,21824.015184768996,21824.015184768996,-30
3,33,401.7362465303696,7.0,7.0,621.9102599295136,19875.258432304367,35
3,34,340.65485759530907,20.0,20.0,6856.094735794652,22735.86923058686,100
3,35,inf,24.0,24.0,10018.06048334802,10018.06048334802,120
3,36,inf,37.0,37.0,20023.921551531283,20023.921551531283,185
3,37,inf,17.0,17.0,13786.270167408371,13786.270167408371,85
3,38,inf,37.0,37.0,14755.198423807848,14755.198423807848,185
3,39,426.0155528376302,17.0,17.0,1668.2186671766283,19883.706114509485,85
3,40,482.59571002872866,27.0,27.0,9550.473727767925,22794.888405212554,135
3,41,inf,37.0,37.0,10180.786835776678,10180.786835776678,185
3,42,inf,inf,inf,20201.55256853027,20201.55256853027,-15
3,43,inf,7.0,7.0,30217.37663384103,30217.37663384103,35
3,44,540.292357684148,17.0,17.0,17307.262026851866,21702.659277268198,85
3,45,340.0816459784058,27.0,27.0,10378.996331802862,19848.087666933618,135
3,46,333.2099555244819,37.0,37.0,4530.52473406216,22731.698396256474,185
3,47,inf,inf,inf,10166.646727450021,10166.646727450021,-15
3,48,inf,7.0,7.0,20161.554028456037,20161.554028456037,35
3,49,inf,17.0,17.0,30154.26198796177,30154.26198796177,85
3,50,18692.358456830287,27.0,27.0,21815.950910995918,21819.305018447514,135
3,51,823.1259140566664,37.0,37.0,18461.529252011256,19949.856886291578,185
3,52,877.2759017442244,inf,877.2759017442244,5782.18177662366,9977.939899935598,-15
3,53,188.1730904556891,7.0,7.0,6531.259711500328,9853.18590474829,35
3,54,inf,17.0,17.0,10032.02322201941,10032.02322201941,85
3,55,inf,27.0,27.0,10019.99065034829,10019.99065034829,135
3,56,2833.7830118772436,37.0,37.0,9976.696382829079,9999.730095555638,185
3,57,2220.2056356941284,inf,2220.2056356941284,9954.952183989571,12896.920642928875,-15
3,58,inf,7.0,7.0,12930.274123532965,12930.274123532965,35
3,59,inf,17.0,17.0,12929.708665083297,12929.708665083297,85
3,60,707.3945524674056,27.0,27.0,12140.183530923723,12858.382307953554,135
3,61,299.47445167334917,37.0,37.0,9829.19794604594,12784.519124866269,185
3,62,409.22009306552263,inf,409.22009306552263,3704.1417427619836,14908.544183122056,-15
3,63,480.0278412176107,17.0,17.0,4835.087038245168,14924.585761446484,85
4,2,inf,inf,inf,21824.003362965293,21824.003362965293,-40
4,3,3613.1850363576714,6.0,6.0,13079.671085443631,20001.844604775557,30
4,4,3219.7405423168775,20.0,20.0,19984.38899131358,22908.556560227407,100
4,5,inf,22.0,22.0,10087.555161841461,10087.555161841461,110
4,6,inf,36.0,36.0,20128.855632297356,20128.855632297356,180
4,7,inf,inf,inf,30169.80996058505,30169.80996058505,0
4,8,549.4649700119447,2.0,2.0,6187.389010033484,21666.257826150784,10
4,9,425.01990085197957,16.0,16.0,1668.3066366460614,19836.89570446747,80
4,10,481.80941571478695,30.0,30.0,9550.587238984339,22747.60662257878,150
4,11,inf,32.0,32.0,10237.069363019167,10237.069363019167,160
4,12,inf,inf,inf,20260.520813161507,20260.520813161507,-20
4,13,inf,10.0,10.0,30278.062599123,30278.062599123,50
4,14,541.0516848023216,12.0,12.0,17307.30371403613,21662.496432116164,60
4,15,339.4554496097264,26.0,26.0,10378.86100676976,19789.53106034371,130
4,16,332.2462038303213,40.0,40.0,4530.644488321979,22663.08284706575,200
4,17,inf,inf,inf,10218.4721093454,10218.4721093454,-40
4,18,inf,6.0,6.0,20207.646694449966,20207.646694449966,30
4,19,inf,20.0,20.0,30193.678581751996,30193.678581751996,100
4,20,22638.72091175861,22.0,22.0,21815.885364563186,21818.17161127927,110
4,21,828.1548981595913,36.0,36.0,18461.432671669,19925.505612142555,180
4,22,559.6928260323491,inf,559.6928260323491,16881.284554868344,22772.651289856414,0
4,23,inf,2.0,2.0,10057.331916283221,10057.331916283221,10
4,24,inf,16.0,16.0,20042.66850866777,20042.66850866777,80
4,25,42665.64000984218,30.0,30.0,30029.710787229786,30033.10256214218,150
4,26,inf,32.0,32.0,21917.338337401383,21917.338337401383,160
4,28,7309.214336937767,10.0,10.0,22784.607048121823,22924.11212159672,50
4,29,1100.55626027332,12.0,12.0,9057.539306766916,9975.564315338146,60
4,30,2661.4931053957084,26.0,26.0,17124.45006078525,19993.7822738678,130
4,31,6789.075039008868,40.0,40.0,23917.617953555055,30018.055837929176,200
4,32,inf,inf,inf,21824.003362965293,21824.003362965293,-40
4,33,400.7372512651513,6.0,6.0,621.8770248727706,19825.787236761334,30
4,34,339.75462905484375,20.0,20.0,6856.090554612438,22669.095636800288,100
4,35,inf,22.0,22.0,10020.490436612152,10020.490436612152,110
4,36,inf,36.0,36.0,20023.91582506608,20023.91582506608,180
4,37,inf,16.0,16.0,13810.970334760692,13810.970334760692,80
4,38,inf,36.0,36.0,14809.757578562796,14809.757578562796,180
4,39,425.01990085197957,16.0,16.0,1668.3066366460614,19836.89570446747,80
4,40,481.80941571478695,26.0,26.0,9550.587238984339,22747.60662257878,130
4,41,inf,36.0,36.0,10237.069363019167,10237.069363019167,180
4,42,inf,inf,inf,20260.520813161507,20260.520813161507,-20
4,43,inf,6.0,6.0,30278.062599123,30278.062599123,30
4,44,541.0516848023216,16.0,16.0,17307.30371403613,21662.496432116164,80
4,45,339.4554496097264,26.0,26.0,10378.86100676976,19789.53106034371,130
4,46,332.2462038303213,36.0,36.0,4530.644488321979,22663.08284706575,180
4,47,inf,inf,inf,10218.4721093454,10218.4721093454,-20
4,48,inf,6.0,6.0,20207.646694449966,20207.646694449966,30
4,49,inf,16.0,16.0,30193.678581751996,30193.678581751996,80
4,50,22638.72091175861,26.0,26.0,21815.885364563186,21818.17161127927,130
4,51,828.1548981595913,36.0,36.0,18461.432671669,19925.505612142555,180
4,52,876.7673189489724,inf,876.7673189489724,5782.057359575439,9966.442779766714,-20
4,53,187.9718173513257,6.0,6.0,6531.5708589868755,9801.01943543945,30
4,54,inf,16.0,16.0,10038.933124761128,10038.933124761128,80
4,55,inf,26.0,26.0,10023.401152218712,10023.401152218712,130
4,56,3067.6732591070613,36.0,36.0,9976.803679546005,9996.436192555684,180
4,57,2220.6945038439144,inf,2220.6945038439144,9955.031713225619,12891.272475032516,-20
4,58,inf,6.0,6.0,12935.737620541104,12935.737620541104,30
4,59,inf,16.0,16.0,12934.693060818532,12934.693060818532,80
4,60,714.7050669028945,26.0,26.0,12140.19638105678,12840.342624996894,130
4,61,299.9381943733056,36.0,36.0,9829.39615993236,12742.175719000395,180
4,62,408.2873826549077,inf,408.2873826549077,3704.3527015266104,14872.107215614997,-20
4,63,479.14034388766277,16.0,16.0,4834.757951657667,14893.456498091798,80
5,2,inf,inf,inf,21823.991541108368,21823.991541108368,-50
5,3,3612.9414892974023,5.0,5.0,13079.698571110408,19996.382602403548,25
5,4,3221.9162894015662,20.0,20.0,19984.457687927563,22901.600358418786,100
5,5,inf,20.0,20.0,10106.470807141131,10106.470807141131,100
5,6,inf,35.0,35.0,20155.224843958917,20155.224843958917,175
5,7,inf,inf,inf,30203.234888571136,30203.234888571136,0
5,8,548.5546737614197,inf,548.5546737614197,6187.315452706789,21626.88628596058,0
5,9,424.028856272352,15.0,15.0,1668.1651942368078,19790.32065359165,75
5,10,481.02313343223113,30.0,30.0,9550.445963084794,22700.447023449033,150
5,11,inf,30.0,30.0,10293.35677096318,10293.35677096318,150
5,12,inf,inf,inf,20319.498476281555,20319.498476281555,-25
5,13,inf,10.0,10.0,30338.262614929656,30338.262614929656,50
5,14,541.840985026698,10.0,10.0,17307.671451398925,21622.789404797495,50
5,15,338.83903452873653,25.0,25.0,10379.061012023987,19731.276553884305,125
5,16,331.28748984102435,40.0,40.0,4530.726118532348,22594.823891172473,200
5,17,inf,inf,inf,10270.513657265854,10270.513657265854,-50
5,18,inf,5.0,5.0,20253.839370830767,20253.839370830767,25
5,19,inf,20.0,20.0,30233.432106420216,30233.432106420216,100
5,20,28686.434797349157,20.0,20.0,21815.49376783897,21816.91737520961,100
5,21,833.2727804783314,35.0,35.0,18461.48444457666,19901.594054142373,175
5,22,559.9235606325632,inf,559.9235606325632,16881.436162312275,22732.036610549687,0
5,23,inf,inf,inf,10069.439872179164,10069.439872179164,0
5,24,inf,15.0,15.0,20047.735174756464,20047.735174756464,75
5,25,47620.933286389794,30.0,30.0,30029.62004833044,30032.342435769748,150
5,26,inf,30.0,30.0,21940.85078684349,21940.85078684349,150
5,28,7390.721439322075,10.0,10.0,22784.536900203075,22920.915591966866,50
5,29,1104.247153742493,10.0,10.0,9057.427921198045,9966.433571649166,50
5,30,2663.2113497299338,25.0,25.0,17124.380494761677,19986.31288884344,125
5,31,6789.797304206728,40.0,40.0,23917.590030985702,30013.654235837068,200
5,32,inf,inf,inf,21823.991541108368,21823.991541108368,-50
5,33,399.73826128100984,5.0,5.0,621.8437596854452,19776.31618681327,25
5,34,338.8550534045236,20.0,20.0,6856.086373410977,22602.341831688973,100
5,35,inf,20.0,20.0,10023.164206998828,10023.164206998828,100
5,36,inf,35.0,35.0,20023.910098573837,20023.910098573837,175
5,37,inf,15.0,15.0,13835.676566603102,13835.676566603102,75
5,38,inf,35.0,35.0,14864.005548309442,14864.005548309442,175
5,39,424.028856272352,15.0,15.0,1668.1651942368078,19790.32065359165,75
5,40,481.02313343223113,25.0,25.0,9550.445963084794,22700.447023449033,125
5,41,inf,35.0,35.0,10293.35677096318,10293.35677096318,175
5,42,inf,inf,inf,20319.498476281555,20319.498476281555,-25
5,43,inf,5.0,5.0,30338.262614929656,30338.262614929656,25
5,44,541.840985026698,15.0,15.0,17307.671451398925,21622.789404797495,75
5,45,338.83903452873653,25.0,25.0,10379.061012023987,19731.276553884305,125
5,46,331.28748984102435,35.0,35.0,4530.726118532348,22594.823891172473,175
5,47,inf,inf,inf,10270.513657265854,10270.513657265854,-25
5,48,inf,5.0,5.0,20253.839370830767,20253.839370830767,25
5,49,inf,15.0,15.0,30233.432106420216,30233.432106420216,75
5,50,28686.434797349157,25.0,25.0,21815.49376783897,21816.91737520961,125
5,51,833.2727804783314,35.0,35.0,18461.48444457666,19901.594054142373,175
5,52,876.2995656424847,inf,876.2995656424847,5782.290417087356,9955.219000114455,-25
5,53,187.7777388406582,5.0,5.0,6531.523619522216,9749.097183059957,25
5,54,inf,15.0,15.0,10045.962320053113,10045.962320053113,75
5,55,inf,25.0,25.0,10026.772536225548,10026.772536225548,125
5,56,3342.7273564564834,35.0,35.0,9976.656189115194,9993.171966678892,175
5,57,2221.216408466482,inf,2221.216408466482,9955.156011377854,12885.446902125334,-25
5,58,inf,5.0,5.0,12941.039109240415,12941.039109240415,25
5,59,inf,15.0,15.0,12940.20966056948,12940.20966056948,75
5,60,722.2533879056886,25.0,25.0,12139.984601617538,12822.209149310778,125
5,61,300.41197608191436,35.0,35.0,9829.157714706058,12699.547598027231,175
5,62,407.3596848633792,inf,407.3596848633792,3704.379449677503,14835.910423668243,-25
5,63,478.25994989499725,15.0,15.0,4834.911889039851,14862.36729331831,75
6,2,inf,inf,inf,21823.979719197054,21823.979719197054,-60
6,3,3612.6986576941317,4.0,4.0,13079.726055861387,19990.921738676603,20
6,4,3224.1683894189723,20.0,20.0,19984.59766125359,22894.549671991346,100
6,5,inf,18.0,18.0,10125.661426871256,10125.661426871256,90
6,6,inf,34.0,34.0,20181.09934858908,20181.09934858908,170
6,7,inf,inf,inf,30236.663054580207,30236.663054580207,0
6,8,547.6447269649178,inf,547.6447269649178,6187.241919186346,21587.521089408652,-10
6,9,423.0332744457857,14.0,14.0,1668.253106823389,19743.511901079117,70
6,10,480.23901768156804,30.0,30.0,9550.559411097132,22653.207605454114,150
6,11,inf,28.0,28.0,10349.648979587073,10349.648979587073,140
6,12,inf,inf,inf,20378.485475951533,20378.485475951533,-30
6,13,inf,10.0,10.0,30398.97778430101,30398.97778430101,50
6,14,542.62818965043,8.0,8.0,17307.600455097574,21583.007159647215,40
6,15,338.21905913321064,24.0,24.0,10378.92572106626,19672.851188675268,120
6,16,330.32904297905264,40.0,40.0,4530.8077574562385,22526.57367900041,200
6,17,inf,inf,inf,10322.768101856307,10322.768101856307,-60
6,18,inf,4.0,4.0,20300.16616517013,20300.16616517013,20
6,19,inf,20.0,20.0,30273.288810340757,30273.288810340757,100
6,20,39097.135407927184,18.0,18.0,21815.540904669084,21816.30722531156,90
6,21,838.4766099184717,34.0,34.0,18461.074639973453,19877.35871089482,170
6,22,560.1525903555972,inf,560.1525903555972,16881.290862594393,22691.40552599372,0
