time,intruder_id,tau_horiz,tau_vert,tau_min,cpa_dist_ft,range_ft,rel_alt_ft
0,46,inf,inf,inf,592.143408407894,592.143408407894,-997.393
0,2,24.843004777558857,0.8875022499550009,0.8875022499550009,583.6485812605574,654.9627498264684,14.792000000000002
0,3,397.9411270061665,17.956860862782744,17.956860862782744,5861.570253876744,14801.034935251506,299.28700000000003
0,4,390.5563539733088,17.056878862422753,17.056878862422753,3316.032760350242,21157.14504073492,284.28700000000003
0,5,inf,29.081838363232734,29.081838363232734,617.6215986186809,617.6215986186809,484.70700000000005
0,6,166.61984415053908,15.287514249715006,15.287514249715006,756.9156405987601,10716.502969764411,254.79700000000003
0,7,inf,inf,inf,352.999440177805,352.999440177805,-977.4730000000001
0,8,inf,0.9689206215875682,0.9689206215875682,1142.4047629416684,1142.4047629416684,16.149
0,9,inf,inf,inf,173.7485100123829,173.7485100123829,-46.45
0,460,inf,inf,inf,676.3928155941993,676.3928155941993,-1014.063
0,461,121.47499399317189,5.585108297834043,5.585108297834043,913.2584565072586,5129.3396423124,93.087
0,462,640.6495434002463,18.579648407031858,18.579648407031858,8827.23855191646,18567.876548205895,309.66700000000003
0,463,939.236004052104,17.615467690646188,17.615467690646188,4980.889540132842,10491.649959446993,293.59700000000004
0,464,534.5296433067197,19.953620927581447,19.953620927581447,8714.767263407843,33795.13178010208,332.567
0,465,1043.2843628150645,15.804103917921642,15.804103917921642,11177.942581069721,38179.921139420374,263.40700000000004
0,466,112.29991997462652,inf,112.29991997462652,278.5425274179138,439.3563568910393,-997.393
0,467,inf,inf,inf,380.10025325307487,380.10025325307487,-997.393
0,468,6.3773024500613555,inf,6.3773024500613555,45.96383014457336,207.28405856488834,-997.393
0,469,110.92092325387232,inf,110.92092325387232,698.8893692375835,731.513652343072,-29.784
0,20,1389.4253404004205,0.7147057058858826,0.7147057058858826,6761.772252557994,19917.25119939367,11.912000000000006
0,21,499.1767710132779,19.681226375472487,19.681226375472487,7056.6309184205575,32655.446400641813,328.027
0,22,479.6017476191912,17.846463070738583,17.846463070738583,67.92068057607068,26537.228141459505,297.447
0,23,220.70431789055044,13.062758744825105,13.062758744825105,3034.4657033229487,7254.054726016457,217.71700000000004
0,24,374.6300681077781,16.747285054298914,16.747285054298914,2722.002738453435,28538.479800044704,279.127
0,25,inf,5.213115737685245,5.213115737685245,25.455163390592794,25.455163390592794,86.88699999999999
0,26,inf,inf,inf,485.04893781788434,485.04893781788434,-466.743
0,27,inf,inf,inf,133.8896952880247,133.8896952880247,-651.383
0,28,108.56974559078027,inf,108.56974559078027,158.4936465678041,551.4848345667646,-997.393
0,29,26.933149414999104,11.030599388012238,11.030599388012238,231.3539238369991,458.0750428286682,183.84699999999998
0,30,496.4898425741432,18.079858402831942,18.079858402831942,7918.675844877964,37772.58577202277,301.337
0,31,402.95625764032565,10.256014879702406,10.256014879702406,790.7011334781728,35313.83306516812,170.937
0,32,546.3535706687715,16.867282654346912,16.867282654346912,8205.821181438332,28374.084772181683,281.127
0,33,18.899608371142843,42.79396412071758,18.899608371142843,312.80308437439135,1128.708183364721,713.247
0,35,inf,inf,inf,327.6264586975286,327.6264586975286,-997.393
0,36,68.71264820648526,inf,68.71264820648526,82.9249710245711,82.97944585356174,-1014.063
0,37,inf,inf,inf,573.2204080160594,573.2204080160594,-997.393
0,38,33.04549973792305,12.907961840763184,12.907961840763184,344.8456956073741,1065.517907697837,215.137
0,39,648.9826881015108,12.29957400851983,12.29957400851983,10148.513323510919,43937.37865957148,204.997
0,40,inf,18.904841903161934,18.904841903161934,869.4800838057756,869.4800838057756,315.087
0,41,207.8328410677333,14.226135477290455,14.226135477290455,3097.4493237599013,13932.63313662989,237.10700000000003
0,42,206.09205429615082,17.22847543049139,17.22847543049139,279.0517630293074,13511.2621098535,287.147
0,43,22.874426425624563,inf,22.874426425624563,372.0319534680723,640.322803380507,-1014.063
0,44,inf,inf,inf,208.69066783760445,208.69066783760445,-997.393
1,45,inf,inf,inf,544.5320127378793,544.5320127378793,-1014.06
1,46,inf,inf,inf,592.1448644048663,592.1448644048663,-1030.73
